strategy;subStrategy;nFotogramas;width;height;ns;nProcs;threadsPorProceso;total_time;frame_0_time;frame_1_time;frame_2_time;frame_3_time;frame_4_time
cols;blocks;5;32;64;1;16;2;0,0160932;0,0148042;0,0145184;0,0137533;0,0143198;0,0160932
cols;blocks;5;32;64;2;16;2;0,018673;0,018673;0,0178869;0,0173439;0,0180899;0,0180167
cols;blocks;5;32;64;5;16;2;0,0356285;0,0332173;0,0322946;0,0356285;0,0325298;0,0324577
cols;blocks;5;32;64;10;16;2;0,0589959;0,0559288;0,0557583;0,0549764;0,0589959;0,0561697
cols;blocks;5;32;256;1;16;2;0,0283849;0,0274506;0,0283849;0,0279095;0,0279153;0,0276977
cols;blocks;5;32;256;2;16;2;0,050419;0,0490094;0,0481072;0,0485929;0,050419;0,0499594
cols;blocks;5;32;256;5;16;2;0,12038;0,116178;0,116122;0,118296;0,117204;0,12038
cols;blocks;5;32;256;10;16;2;0,219185;0,214673;0,206593;0,219185;0,215495;0,215582
cols;blocks;5;32;512;1;16;2;0,0534783;0,0521394;0,0534783;0,0533322;0,053062;0,0528717
cols;blocks;5;32;512;2;16;2;0,0933202;0,0886729;0,0933202;0,0905647;0,0892841;0,0886078
cols;blocks;5;32;512;5;16;2;0,190658;0,185608;0,18439;0,187027;0,183787;0,190658
cols;blocks;5;32;512;10;16;2;0,347061;0,312746;0,347061;0,337915;0,340153;0,337803
cols;blocks;5;32;1024;1;16;2;0,0852866;0,0852866;0,0839236;0,0835996;0,0814178;0,0821838
cols;blocks;5;32;1024;2;16;2;0,161522;0,157781;0,151575;0,150218;0,154287;0,161522
cols;blocks;5;32;1024;5;16;2;0,369011;0,361283;0,369011;0,361321;0,36703;0,36685
cols;blocks;5;32;1024;10;16;2;0,670221;0,657085;0,670221;0,662192;0,661925;0,664094
cols;blocks;5;64;32;1;16;2;0,0152958;0,0141085;0,0139268;0,0133466;0,0139271;0,0152958
cols;blocks;5;64;32;2;16;2;0,0187328;0,0183553;0,0183224;0,0176271;0,0187328;0,0186015
cols;blocks;5;64;32;5;16;2;0,0344393;0,0329212;0,0322349;0,0344393;0,0319638;0,0317856
cols;blocks;5;64;32;10;16;2;0,0542501;0,051328;0,0512244;0,0510137;0,0506976;0,0542501
cols;blocks;5;64;64;1;16;2;0,0200549;0,0197773;0,0194292;0,0195875;0,0200549;0,0190612
cols;blocks;5;64;64;2;16;2;0,028338;0,0277479;0,0280786;0,0266333;0,028338;0,0272527
cols;blocks;5;64;64;5;16;2;0,0531276;0,05196;0,0513723;0,0530977;0,0531276;0,0525066
cols;blocks;5;64;64;10;16;2;0,10429;0,098293;0,0970192;0,10429;0,101866;0,103331
cols;blocks;5;64;256;1;16;2;0,0489594;0,0481243;0,0470084;0,0464991;0,0479802;0,0489594
cols;blocks;5;64;256;2;16;2;0,0950361;0,0949723;0,0942446;0,0949529;0,0948853;0,0950361
cols;blocks;5;64;256;5;16;2;0,210345;0,193721;0,210345;0,194129;0,198405;0,196831
cols;blocks;5;64;256;10;16;2;0,356287;0,345259;0,345572;0,345426;0,356287;0,35409
cols;blocks;5;64;512;1;16;2;0,0925206;0,0899563;0,0925206;0,0882448;0,0891324;0,0891353
cols;blocks;5;64;512;2;16;2;0,16813;0,164069;0,16195;0,166922;0,16813;0,164196
cols;blocks;5;64;512;5;16;2;0,364681;0,352891;0,364681;0,359869;0,354201;0,354861
cols;blocks;5;64;512;10;16;2;0,677527;0,657566;0,667285;0,675428;0,677527;0,656744
cols;blocks;5;64;1024;1;16;2;0,180595;0,177826;0,176378;0,179177;0,177555;0,180595
cols;blocks;5;64;1024;2;16;2;0,293474;0,286419;0,288882;0,287004;0,293474;0,289511
cols;blocks;5;64;1024;5;16;2;0,669372;0,65871;0,660823;0,66006;0,669372;0,662759
cols;blocks;5;64;1024;10;16;2;1,24992;1,1693;1,24657;1,24992;1,2441;1,23791
cols;blocks;5;256;32;1;16;2;0,0222417;0,0196243;0,0212527;0,0208651;0,0222417;0,0219646
cols;blocks;5;256;32;2;16;2;0,032695;0,0317805;0,031593;0,0311654;0,032583;0,032695
cols;blocks;5;256;32;5;16;2;0,0923957;0,0873163;0,0872408;0,0869979;0,0884944;0,0923957
cols;blocks;5;256;32;10;16;2;0,129537;0,129537;0,127254;0,128749;0,128735;0,12871
cols;blocks;5;256;64;1;16;2;0,0367266;0,0343717;0,0321036;0,0349415;0,0355437;0,0367266
cols;blocks;5;256;64;2;16;2;0,0647273;0,063213;0,0631235;0,063772;0,0632326;0,0647273
cols;blocks;5;256;64;5;16;2;0,151808;0,145294;0,141137;0,148345;0,144616;0,151808
cols;blocks;5;256;64;10;16;2;0,294363;0,270518;0,294363;0,277905;0,278304;0,283956
cols;blocks;5;256;256;1;16;2;0,166501;0,15975;0,159137;0,158789;0,158886;0,166501
cols;blocks;5;256;256;2;16;2;0,337926;0,328419;0,33036;0,337926;0,327316;0,3271
cols;blocks;5;256;256;5;16;2;0,626535;0,598505;0,622742;0,626535;0,6208;0,617458
cols;blocks;5;256;256;10;16;2;1,16568;1,12305;1,16568;1,12509;1,15389;1,15779
cols;blocks;5;256;512;1;16;2;0,325301;0,316539;0,310884;0,325301;0,303795;0,30899
cols;blocks;5;256;512;2;16;2;0,55473;0,553888;0,547359;0,5475;0,55473;0,547197
cols;blocks;5;256;512;5;16;2;1,2495;1,21823;1,23925;1,21964;1,23399;1,2495
cols;blocks;5;256;512;10;16;2;2,32187;2,22449;2,32187;2,30809;2,31612;2,2245
cols;blocks;5;256;1024;1;16;2;0,547552;0,540146;0,538017;0,543338;0,53841;0,547552
cols;blocks;5;256;1024;2;16;2;1,03447;1,01988;1,01997;1,01916;1,0261;1,03447
cols;blocks;5;256;1024;5;16;2;2,28541;2,18454;2,23653;2,28541;2,26795;2,28188
cols;blocks;5;256;1024;10;16;2;4,4839;4,2721;4,4839;4,46529;4,47641;4,45118
cols;blocks;5;512;32;1;16;2;0,034386;0,0320044;0,0320106;0,0326703;0,0332772;0,034386
cols;blocks;5;512;32;2;16;2;0,0608672;0,0599671;0,0591247;0,0595749;0,0602486;0,0608672
cols;blocks;5;512;32;5;16;2;0,152719;0,143346;0,14223;0,152719;0,150127;0,151052
cols;blocks;5;512;32;10;16;2;0,250704;0,250704;0,238637;0,24743;0,244668;0,249835
cols;blocks;5;512;64;1;16;2;0,0670836;0,0668169;0,064396;0,0670836;0,0648387;0,0650949
cols;blocks;5;512;64;2;16;2;0,114271;0,114271;0,109117;0,110198;0,112936;0,109986
cols;blocks;5;512;64;5;16;2;0,276227;0,272749;0,270852;0,276227;0,27516;0,274029
cols;blocks;5;512;64;10;16;2;0,494232;0,486674;0,483862;0,494232;0,485976;0,481722
cols;blocks;5;512;256;1;16;2;0,298104;0,28555;0,283242;0,298104;0,285806;0,279461
cols;blocks;5;512;256;2;16;2;0,491389;0,476226;0,491389;0,479508;0,487017;0,479377
cols;blocks;5;512;256;5;16;2;1,0411;0,975949;1,01706;1,0411;1,02309;1,01508
cols;blocks;5;512;256;10;16;2;1,93985;1,7328;1,88206;1,93985;1,91865;1,92135
cols;blocks;5;512;512;1;16;2;0,586529;0,572558;0,575051;0,570328;0,572455;0,586529
cols;blocks;5;512;512;2;16;2;0,974863;0,96657;0,974863;0,968748;0,971595;0,972556
cols;blocks;5;512;512;5;16;2;2,15663;2,10765;2,15296;2,12263;2,15663;2,12489
cols;blocks;5;512;512;10;16;2;4,12634;3,93803;4,08721;4,08504;4,12634;4,07995
cols;blocks;5;512;1024;1;16;2;1,03283;0,993644;1,03283;1,01716;0,995831;1,0104
cols;blocks;5;512;1024;2;16;2;1,92609;1,82287;1,92316;1,89928;1,9196;1,92609
cols;blocks;5;512;1024;5;16;2;4,44322;4,30578;4,38025;4,40768;4,41173;4,44322
cols;blocks;5;512;1024;10;16;2;8,64278;8,27018;8,63297;8,64278;8,56158;8,4615
cols;blocks;5;1024;32;1;16;2;0,0530612;0,0518801;0,0507713;0,0509587;0,0530612;0,0512229
cols;blocks;5;1024;32;2;16;2;0,0923006;0,0891898;0,0871106;0,0923006;0,0908401;0,0898225
cols;blocks;5;1024;32;5;16;2;0,190432;0,179843;0,181109;0,190432;0,182968;0,184899
cols;blocks;5;1024;32;10;16;2;0,413204;0,409799;0,413204;0,40087;0,401502;0,404013
cols;blocks;5;1024;64;1;16;2;0,118927;0,116538;0,118927;0,112207;0,111527;0,112806
cols;blocks;5;1024;64;2;16;2;0,248503;0,244776;0,240148;0,242099;0,240819;0,248503
cols;blocks;5;1024;64;5;16;2;0,48444;0,469443;0,470607;0,48444;0,476647;0,470888
cols;blocks;5;1024;64;10;16;2;0,861104;0,840015;0,849801;0,860835;0,861104;0,840798
cols;blocks;5;1024;256;1;16;2;0,444781;0,427912;0,426494;0,427013;0,444781;0,423654
cols;blocks;5;1024;256;2;16;2;0,805256;0,775611;0,77822;0,782434;0,805256;0,77379
cols;blocks;5;1024;256;5;16;2;1,75109;1,6877;1,73318;1,69046;1,68705;1,75109
cols;blocks;5;1024;256;10;16;2;3,34474;3,23558;3,23247;3,29893;3,34474;3,31394
cols;blocks;5;1024;512;1;16;2;0,855345;0,811441;0,810273;0,855345;0,825789;0,813618
cols;blocks;5;1024;512;2;16;2;1,63739;1,52795;1,63739;1,5364;1,56174;1,60419
cols;blocks;5;1024;512;5;16;2;3,6739;3,44503;3,6739;3,54628;3,65975;3,46734
cols;blocks;5;1024;512;10;16;2;7,059;6,68527;6,93815;6,8762;7,059;7,01906
cols;blocks;5;1024;1024;1;16;2;1,80084;1,70647;1,80084;1,71211;1,78047;1,74275
cols;blocks;5;1024;1024;2;16;2;3,34324;3,25506;3,28544;3,31152;3,23587;3,34324
cols;blocks;5;1024;1024;5;16;2;8,01318;7,80776;7,82303;7,95182;7,8844;8,01318
cols;blocks;5;1024;1024;10;16;2;15,4982;15,0244;15,4982;15,2399;15,4935;15,4007
cols;blocks;1;32;32;1;16;4;0,0101219;0,0101219;;;;
cols;blocks;1;32;32;2;16;4;0,0107296;0,0107296;;;;
cols;blocks;1;32;32;5;16;4;0,0116344;0,0116344;;;;
cols;blocks;1;32;32;10;16;4;0,0158725;0,0158725;;;;
cols;blocks;1;32;64;1;16;4;0,0103663;0,0103663;;;;
cols;blocks;1;32;64;2;16;4;0,0120483;0,0120483;;;;
cols;blocks;1;32;64;5;16;4;0,0157129;0,0157129;;;;
cols;blocks;1;32;64;10;16;4;0,0188767;0,0188767;;;;
cols;blocks;1;32;256;1;16;4;0,0156236;0,0156236;;;;
cols;blocks;1;32;256;2;16;4;0,0222812;0,0222812;;;;
cols;blocks;1;32;256;5;16;4;0,0372007;0,0372007;;;;
cols;blocks;1;32;256;10;16;4;0,0537619;0,0537619;;;;
cols;blocks;1;32;512;1;16;4;0,0184756;0,0184756;;;;
cols;blocks;1;32;512;2;16;4;0,0313294;0,0313294;;;;
cols;blocks;1;32;512;5;16;4;0,0622313;0,0622313;;;;
cols;blocks;1;32;512;10;16;4;0,121937;0,121937;;;;
cols;blocks;1;32;1024;1;16;4;0,0344586;0,0344586;;;;
cols;blocks;1;32;1024;2;16;4;0,0518303;0,0518303;;;;
cols;blocks;1;32;1024;5;16;4;0,107352;0,107352;;;;
cols;blocks;1;32;1024;10;16;4;0,211911;0,211911;;;;
cols;blocks;1;64;32;1;16;4;0,0112489;0,0112489;;;;
cols;blocks;1;64;32;2;16;4;0,0118075;0,0118075;;;;
cols;blocks;1;64;32;5;16;4;0,0119596;0,0119596;;;;
cols;blocks;1;64;32;10;16;4;0,0189497;0,0189497;;;;
cols;blocks;1;64;64;1;16;4;0,0126657;0,0126657;;;;
cols;blocks;1;64;64;2;16;4;0,0129256;0,0129256;;;;
cols;blocks;1;64;64;5;16;4;0,0200957;0,0200957;;;;
cols;blocks;1;64;64;10;16;4;0,0284098;0,0284098;;;;
cols;blocks;1;64;256;1;16;4;0,0172486;0,0172486;;;;
cols;blocks;1;64;256;2;16;4;0,0258294;0,0258294;;;;
cols;blocks;1;64;256;5;16;4;0,0474269;0,0474269;;;;
cols;blocks;1;64;256;10;16;4;0,0857571;0,0857571;;;;
cols;blocks;1;64;512;1;16;4;0,0338869;0,0338869;;;;
cols;blocks;1;64;512;2;16;4;0,0387275;0,0387275;;;;
cols;blocks;1;64;512;5;16;4;0,0912896;0,0912896;;;;
cols;blocks;1;64;512;10;16;4;0,150282;0,150282;;;;
cols;blocks;1;64;1024;1;16;4;0,0389884;0,0389884;;;;
cols;blocks;1;64;1024;2;16;4;0,0783801;0,0783801;;;;
cols;blocks;1;64;1024;5;16;4;0,154911;0,154911;;;;
cols;blocks;1;64;1024;10;16;4;0,302985;0,302985;;;;
cols;blocks;1;256;32;1;16;4;0,0145823;0,0145823;;;;
cols;blocks;1;256;32;2;16;4;0,016135;0,016135;;;;
cols;blocks;1;256;32;5;16;4;0,022857;0,022857;;;;
cols;blocks;1;256;32;10;16;4;0,0384034;0,0384034;;;;
cols;blocks;1;256;64;1;16;4;0,017618;0,017618;;;;
cols;blocks;1;256;64;2;16;4;0,0222537;0,0222537;;;;
cols;blocks;1;256;64;5;16;4;0,0357511;0,0357511;;;;
cols;blocks;1;256;64;10;16;4;0,0768041;0,0768041;;;;
cols;blocks;1;256;256;1;16;4;0,0383728;0,0383728;;;;
cols;blocks;1;256;256;2;16;4;0,0696982;0,0696982;;;;
cols;blocks;1;256;256;5;16;4;0,137773;0,137773;;;;
cols;blocks;1;256;256;10;16;4;0,327618;0,327618;;;;
cols;blocks;1;256;512;1;16;4;0,0801926;0,0801926;;;;
cols;blocks;1;256;512;2;16;4;0,146463;0,146463;;;;
cols;blocks;1;256;512;5;16;4;0,309609;0,309609;;;;
cols;blocks;1;256;512;10;16;4;0,552127;0,552127;;;;
cols;blocks;1;256;1024;1;16;4;0,148049;0,148049;;;;
cols;blocks;1;256;1024;2;16;4;0,238289;0,238289;;;;
cols;blocks;1;256;1024;5;16;4;0,570067;0,570067;;;;
cols;blocks;1;256;1024;10;16;4;1,00608;1,00608;;;;
cols;blocks;1;512;32;1;16;4;0,0164339;0,0164339;;;;
cols;blocks;1;512;32;2;16;4;0,0211949;0,0211949;;;;
cols;blocks;1;512;32;5;16;4;0,0388722;0,0388722;;;;
cols;blocks;1;512;32;10;16;4;0,0533484;0,0533484;;;;
cols;blocks;1;512;64;1;16;4;0,0243091;0,0243091;;;;
cols;blocks;1;512;64;2;16;4;0,0351957;0,0351957;;;;
cols;blocks;1;512;64;5;16;4;0,0639991;0,0639991;;;;
cols;blocks;1;512;64;10;16;4;0,129621;0,129621;;;;
cols;blocks;1;512;256;1;16;4;0,0600931;0,0600931;;;;
cols;blocks;1;512;256;2;16;4;0,106668;0,106668;;;;
cols;blocks;1;512;256;5;16;4;0,271386;0,271386;;;;
cols;blocks;1;512;256;10;16;4;0,464059;0,464059;;;;
cols;blocks;1;512;512;1;16;4;0,150445;0,150445;;;;
cols;blocks;1;512;512;2;16;4;0,229217;0,229217;;;;
cols;blocks;1;512;512;5;16;4;0,52777;0,52777;;;;
cols;blocks;1;512;512;10;16;4;1,00867;1,00867;;;;
cols;blocks;1;512;1024;1;16;4;0,238393;0,238393;;;;
cols;blocks;1;512;1024;2;16;4;0,468196;0,468196;;;;
cols;blocks;1;512;1024;5;16;4;1,02725;1,02725;;;;
cols;blocks;1;512;1024;10;16;4;1,87107;1,87107;;;;
cols;blocks;1;1024;32;1;16;4;0,025451;0,025451;;;;
cols;blocks;1;1024;32;2;16;4;0,0280673;0,0280673;;;;
cols;blocks;1;1024;32;5;16;4;0,0520029;0,0520029;;;;
cols;blocks;1;1024;32;10;16;4;0,114772;0,114772;;;;
cols;blocks;1;1024;64;1;16;4;0,0333017;0,0333017;;;;
cols;blocks;1;1024;64;2;16;4;0,0567492;0,0567492;;;;
cols;blocks;1;1024;64;5;16;4;0,128394;0,128394;;;;
cols;blocks;1;1024;64;10;16;4;0,26488;0,26488;;;;
cols;blocks;1;1024;256;1;16;4;0,110502;0,110502;;;;
cols;blocks;1;1024;256;2;16;4;0,182225;0,182225;;;;
cols;blocks;1;1024;256;5;16;4;0,402597;0,402597;;;;
cols;blocks;1;1024;256;10;16;4;0,770088;0,770088;;;;
cols;blocks;1;1024;512;1;16;4;0,244233;0,244233;;;;
cols;blocks;1;1024;512;2;16;4;0,408078;0,408078;;;;
cols;blocks;1;1024;512;5;16;4;0,866698;0,866698;;;;
cols;blocks;1;1024;512;10;16;4;1,59963;1,59963;;;;
cols;blocks;1;1024;1024;1;16;4;0,464825;0,464825;;;;
cols;blocks;1;1024;1024;2;16;4;0,821229;0,821229;;;;
cols;blocks;1;1024;1024;5;16;4;1,81402;1,81402;;;;
cols;blocks;1;1024;1024;10;16;4;3,38835;3,38835;;;;
cols;blocks;2;32;32;1;16;4;0,0109895;0,0109411;0,0109895;;;
cols;blocks;2;32;32;2;16;4;0,0124461;0,0123981;0,0124461;;;
cols;blocks;2;32;32;5;16;4;0,0141484;0,0140626;0,0141484;;;
cols;blocks;2;32;32;10;16;4;0,0192697;0,0192697;0,0191643;;;
cols;blocks;2;32;64;1;16;4;0,0131449;0,0127233;0,0131449;;;
cols;blocks;2;32;64;2;16;4;0,0128478;0,0128478;0,0124724;;;
cols;blocks;2;32;64;5;16;4;0,0200328;0,0200328;0,0196569;;;
cols;blocks;2;32;64;10;16;4;0,023298;0,023298;0,0232208;;;
cols;blocks;2;32;256;1;16;4;0,0183119;0,0182083;0,0183119;;;
cols;blocks;2;32;256;2;16;4;0,0254116;0,0250542;0,0254116;;;
cols;blocks;2;32;256;5;16;4;0,0542606;0,0542606;0,0536948;;;
cols;blocks;2;32;256;10;16;4;0,0878464;0,0878464;0,0876158;;;
cols;blocks;2;32;512;1;16;4;0,0247059;0,0247059;0,0245722;;;
cols;blocks;2;32;512;2;16;4;0,0421051;0,0421051;0,0405695;;;
cols;blocks;2;32;512;5;16;4;0,0781102;0,0766308;0,0781102;;;
cols;blocks;2;32;512;10;16;4;0,163371;0,1626;0,163371;;;
cols;blocks;2;32;1024;1;16;4;0,0381921;0,0381921;0,0361483;;;
cols;blocks;2;32;1024;2;16;4;0,0729729;0,0681514;0,0729729;;;
cols;blocks;2;32;1024;5;16;4;0,172987;0,172987;0,166397;;;
cols;blocks;2;32;1024;10;16;4;0,314498;0,314498;0,312122;;;
cols;blocks;2;64;32;1;16;4;0,0128542;0,0128542;0,0124087;;;
cols;blocks;2;64;32;2;16;4;0,0124344;0,0124344;0,012333;;;
cols;blocks;2;64;32;5;16;4;0,0168625;0,0168625;0,0162948;;;
cols;blocks;2;64;32;10;16;4;0,0249408;0,0245621;0,0249408;;;
cols;blocks;2;64;64;1;16;4;0,0122251;0,0122251;0,0120837;;;
cols;blocks;2;64;64;2;16;4;0,018861;0,018861;0,0183845;;;
cols;blocks;2;64;64;5;16;4;0,0306309;0,0306309;0,0299601;;;
cols;blocks;2;64;64;10;16;4;0,0470706;0,0455249;0,0470706;;;
cols;blocks;2;64;256;1;16;4;0,025822;0,0256891;0,025822;;;
cols;blocks;2;64;256;2;16;4;0,0364842;0,0361302;0,0364842;;;
cols;blocks;2;64;256;5;16;4;0,0956265;0,0915205;0,0956265;;;
cols;blocks;2;64;256;10;16;4;0,194649;0,194649;0,183638;;;
cols;blocks;2;64;512;1;16;4;0,0422398;0,0389971;0,0422398;;;
cols;blocks;2;64;512;2;16;4;0,0851231;0,0851231;0,0829123;;;
cols;blocks;2;64;512;5;16;4;0,164653;0,157088;0,164653;;;
cols;blocks;2;64;512;10;16;4;0,320622;0,320622;0,30862;;;
cols;blocks;2;64;1024;1;16;4;0,0781094;0,0781094;0,0714876;;;
cols;blocks;2;64;1024;2;16;4;0,148997;0,14463;0,148997;;;
cols;blocks;2;64;1024;5;16;4;0,311129;0,311129;0,308162;;;
cols;blocks;2;64;1024;10;16;4;0,544718;0,544718;0,54017;;;
cols;blocks;2;256;32;1;16;4;0,0164871;0,0156943;0,0164871;;;
cols;blocks;2;256;32;2;16;4;0,0237052;0,0237052;0,0229981;;;
cols;blocks;2;256;32;5;16;4;0,0420506;0,0401233;0,0420506;;;
cols;blocks;2;256;32;10;16;4;0,0645261;0,063637;0,0645261;;;
cols;blocks;2;256;64;1;16;4;0,022411;0,022411;0,0217636;;;
cols;blocks;2;256;64;2;16;4;0,0342264;0,0327575;0,0342264;;;
cols;blocks;2;256;64;5;16;4;0,0694269;0,0694269;0,0659936;;;
cols;blocks;2;256;64;10;16;4;0,139042;0,139042;0,138531;;;
cols;blocks;2;256;256;1;16;4;0,0823864;0,0821429;0,0823864;;;
cols;blocks;2;256;256;2;16;4;0,128818;0,128818;0,125768;;;
cols;blocks;2;256;256;5;16;4;0,29221;0,29221;0,28789;;;
cols;blocks;2;256;256;10;16;4;0,511731;0,510468;0,511731;;;
cols;blocks;2;256;512;1;16;4;0,153117;0,153117;0,145383;;;
cols;blocks;2;256;512;2;16;4;0,243313;0,240158;0,243313;;;
cols;blocks;2;256;512;5;16;4;0,544641;0,537736;0,544641;;;
cols;blocks;2;256;512;10;16;4;1,01465;1,00157;1,01465;;;
cols;blocks;2;256;1024;1;16;4;0,241095;0,241095;0,24104;;;
cols;blocks;2;256;1024;2;16;4;0,441836;0,440155;0,441836;;;
cols;blocks;2;256;1024;5;16;4;0,990974;0,984267;0,990974;;;
cols;blocks;2;256;1024;10;16;4;1,88847;1,88847;1,87808;;;
cols;blocks;2;512;32;1;16;4;0,0221523;0,0221523;0,0220074;;;
cols;blocks;2;512;32;2;16;4;0,0303838;0,0301564;0,0303838;;;
cols;blocks;2;512;32;5;16;4;0,0617066;0,0617066;0,0585535;;;
cols;blocks;2;512;32;10;16;4;0,117947;0,117947;0,116106;;;
cols;blocks;2;512;64;1;16;4;0,0338975;0,0317689;0,0338975;;;
cols;blocks;2;512;64;2;16;4;0,0608741;0,0608741;0,057103;;;
cols;blocks;2;512;64;5;16;4;0,131642;0,129942;0,131642;;;
cols;blocks;2;512;64;10;16;4;0,235698;0,235698;0,23308;;;
cols;blocks;2;512;256;1;16;4;0,11453;0,11453;0,111191;;;
cols;blocks;2;512;256;2;16;4;0,203857;0,203857;0,195077;;;
cols;blocks;2;512;256;5;16;4;0,470311;0,466706;0,470311;;;
cols;blocks;2;512;256;10;16;4;0,88774;0,88774;0,837126;;;
cols;blocks;2;512;512;1;16;4;0,252029;0,252029;0,247074;;;
cols;blocks;2;512;512;2;16;4;0,428932;0,417599;0,428932;;;
cols;blocks;2;512;512;5;16;4;0,954247;0,954247;0,954209;;;
cols;blocks;2;512;512;10;16;4;1,72765;1,69274;1,72765;;;
cols;blocks;2;512;1024;1;16;4;0,461718;0,455018;0,461718;;;
cols;blocks;2;512;1024;2;16;4;0,852702;0,852702;0,833701;;;
cols;blocks;2;512;1024;5;16;4;1,88164;1,8525;1,88164;;;
cols;blocks;2;512;1024;10;16;4;3,59011;3,59011;3,55884;;;
cols;blocks;2;1024;32;1;16;4;0,0304412;0,0297893;0,0304412;;;
cols;blocks;2;1024;32;2;16;4;0,055038;0,0516288;0,055038;;;
cols;blocks;2;1024;32;5;16;4;0,119928;0,119928;0,117461;;;
cols;blocks;2;1024;32;10;16;4;0,17854;0,17854;0,176294;;;
cols;blocks;2;1024;64;1;16;4;0,0587804;0,0586785;0,0587804;;;
cols;blocks;2;1024;64;2;16;4;0,0964612;0,0964612;0,0937236;;;
cols;blocks;2;1024;64;5;16;4;0,215381;0,215381;0,211308;;;
cols;blocks;2;1024;64;10;16;4;0,404812;0,40205;0,404812;;;
cols;blocks;2;1024;256;1;16;4;0,171753;0,171753;0,168916;;;
cols;blocks;2;1024;256;2;16;4;0,375696;0,375696;0,372124;;;
cols;blocks;2;1024;256;5;16;4;0,777504;0,777504;0,771177;;;
cols;blocks;2;1024;256;10;16;4;1,40391;1,40391;1,40281;;;
cols;blocks;2;1024;512;1;16;4;0,359596;0,359596;0,348842;;;
cols;blocks;2;1024;512;2;16;4;0,722654;0,707872;0,722654;;;
cols;blocks;2;1024;512;5;16;4;1,60047;1,60047;1,54298;;;
cols;blocks;2;1024;512;10;16;4;2,99441;2,95795;2,99441;;;
cols;blocks;2;1024;1024;1;16;4;0,817038;0,807324;0,817038;;;
cols;blocks;2;1024;1024;2;16;4;1,46651;1,43513;1,46651;;;
cols;blocks;2;1024;1024;5;16;4;3,37881;3,31774;3,37881;;;
cols;blocks;2;1024;1024;10;16;4;6,51359;6,51359;6,44729;;;
cols;blocks;5;32;32;1;16;4;0,0115298;0,0115298;0,0113174;0,0113366;0,0111592;0,0111893
cols;blocks;5;32;32;2;16;4;0,0148691;0,0145381;0,0145616;0,0134283;0,0148691;0,0144222
cols;blocks;5;32;32;5;16;4;0,0207424;0,0197718;0,0195926;0,0207424;0,0202395;0,0200862
cols;blocks;5;32;32;10;16;4;0,0313622;0,028874;0,0302441;0,0284604;0,028484;0,0313622
cols;blocks;5;32;64;1;16;4;0,017098;0,0152043;0,0159148;0,017098;0,0154498;0,0167161
cols;blocks;5;32;64;2;16;4;0,0217207;0,0208804;0,0205161;0,0217207;0,0214121;0,0206143
cols;blocks;5;32;64;5;16;4;0,0321051;0,0321051;0,0312773;0,0319438;0,0309076;0,0315714
cols;blocks;5;32;64;10;16;4;0,057437;0,057437;0,0524944;0,0536238;0,0545233;0,0548871
cols;blocks;5;32;256;1;16;4;0,0301101;0,0301081;0,0294078;0,0301101;0,0291805;0,0299306
cols;blocks;5;32;256;2;16;4;0,0524525;0,0472876;0,0506342;0,0524525;0,0474546;0,0478868
cols;blocks;5;32;256;5;16;4;0,108156;0,106916;0,105856;0,108156;0,106685;0,107914
cols;blocks;5;32;256;10;16;4;0,191113;0,191113;0,181435;0,182773;0,184233;0,182427
cols;blocks;5;32;512;1;16;4;0,0492575;0,0466786;0,0463042;0,0458003;0,0492575;0,0481174
cols;blocks;5;32;512;2;16;4;0,088268;0,0865983;0,0847528;0,088268;0,0868231;0,0865118
cols;blocks;5;32;512;5;16;4;0,204537;0,187358;0,204537;0,186918;0,187864;0,188431
cols;blocks;5;32;512;10;16;4;0,353873;0,330572;0,350335;0,353873;0,347427;0,334855
cols;blocks;5;32;1024;1;16;4;0,0952505;0,0878642;0,0952505;0,0871087;0,0946367;0,0874939
cols;blocks;5;32;1024;2;16;4;0,162213;0,159414;0,15404;0,162213;0,155826;0,158519
cols;blocks;5;32;1024;5;16;4;0,35057;0,338361;0,335768;0,344229;0,35057;0,346711
cols;blocks;5;32;1024;10;16;4;0,674803;0,634477;0,667538;0,668713;0,662829;0,674803
cols;blocks;5;64;32;1;16;4;0,0136767;0,0136767;0,0133683;0,0118775;0,013035;0,0132172
cols;blocks;5;64;32;2;16;4;0,0171688;0,0171688;0,0165032;0,0158612;0,0170137;0,0169791
cols;blocks;5;64;32;5;16;4;0,0358614;0,0339965;0,0358614;0,0322801;0,0330652;0,0331566
cols;blocks;5;64;32;10;16;4;0,0524787;0,0519991;0,0514304;0,0513676;0,0524787;0,0520074
cols;blocks;5;64;64;1;16;4;0,0194508;0,0177988;0,0176098;0,0170936;0,0194508;0,0176725
cols;blocks;5;64;64;2;16;4;0,0293283;0,0283596;0,0289543;0,0293283;0,0290068;0,0288201
cols;blocks;5;64;64;5;16;4;0,0564113;0,0541582;0,0534298;0,0540322;0,0556676;0,0564113
cols;blocks;5;64;64;10;16;4;0,106586;0,101298;0,103952;0,101295;0,106586;0,103998
cols;blocks;5;64;256;1;16;4;0,0525292;0,0525292;0,0507854;0,0492238;0,0505558;0,0513573
cols;blocks;5;64;256;2;16;4;0,0851376;0,0811688;0,0851376;0,0821442;0,082364;0,0850259
cols;blocks;5;64;256;5;16;4;0,203972;0,203972;0,193819;0,19466;0,20129;0,194573
cols;blocks;5;64;256;10;16;4;0,350985;0,339472;0,350568;0,350985;0,341318;0,34182
