strategy;nFotogramas;width;height;ns;nThreads;total_time;frame_0_time;frame_1_time;frame_2_time;frame_3_time;frame_4_time
blocks;2;512;1024;2;8;0,76244;0,761859;0,761631;;;
blocks;2;512;1024;5;8;1,89326;1,89255;1,89221;;;
blocks;2;512;1024;10;8;3,78088;3,78018;3,77988;;;
blocks;2;1024;32;1;8;0,0147358;0,0144069;0,0145409;;;
blocks;2;1024;32;2;8;0,0298589;0,029616;0,0296359;;;
blocks;2;1024;32;5;8;0,0653212;0,0651347;0,0649927;;;
blocks;2;1024;32;10;8;0,130864;0,130676;0,130526;;;
blocks;2;1024;64;1;8;0,0333413;0,0330769;0,0330944;;;
blocks;2;1024;64;2;8;0,0652379;0,0649963;0,0648629;;;
blocks;2;1024;64;5;8;0,159318;0,159074;0,158921;;;
blocks;2;1024;64;10;8;0,329235;0,328986;0,328829;;;
blocks;2;1024;256;1;8;0,154248;0,153521;0,153524;;;
blocks;2;1024;256;2;8;0,301494;0,30085;0,300632;;;
blocks;2;1024;256;5;8;0,719089;0,71828;0,718353;;;
blocks;2;1024;256;10;8;1,40067;1,40005;1,39993;;;
blocks;2;1024;512;1;8;0,325548;0,324996;0,324722;;;
blocks;2;1024;512;2;8;0,650082;0,649474;0,649238;;;
blocks;2;1024;512;5;8;1,61347;1,61277;1,6126;;;
blocks;2;1024;512;10;8;3,17608;3,17546;3,17516;;;
blocks;2;1024;1024;1;8;0,777177;0,776174;0,775853;;;
blocks;2;1024;1024;2;8;1,53892;1,53755;1,53779;;;
blocks;2;1024;1024;5;8;3,8347;3,83367;3,8333;;;
blocks;2;1024;1024;10;8;7,65766;7,65606;7,65662;;;
blocks;5;32;32;1;8;0,008256;0,0068416;0,0075427;0,0071782;0,0079116;0,0077707
blocks;5;32;32;2;8;0,0074913;0,0073644;0,007024;0,0070301;0,0070812;0,0069067
blocks;5;32;32;5;8;0,0143062;0,0141778;0,0138279;0,0138065;0,0138251;0,0137915
blocks;5;32;32;10;8;0,027381;0,0268815;0,0269319;0,0272357;0,02677;0,0268348
blocks;5;32;64;1;8;0,0086721;0,0082702;0,0082099;0,008431;0,0079234;0,0083436
blocks;5;32;64;2;8;0,0194976;0,0192581;0,0188858;0,0191066;0,0192013;0,0191793
blocks;5;32;64;5;8;0,028096;0,027835;0,0275335;0,0275842;0,0277378;0,0276729
blocks;5;32;64;10;8;0,0657386;0,0653189;0,0654741;0,0655094;0,0649937;0,0651092
blocks;5;32;256;1;8;0,0233242;0,0230292;0,0230793;0,0226688;0,0226368;0,0228144
blocks;5;32;256;2;8;0,0445109;0,0438132;0,044164;0,0439329;0,0441662;0,0439947
blocks;5;32;256;5;8;0,106418;0,105925;0,106245;0,105612;0,105697;0,10579
blocks;5;32;256;10;8;0,211149;0,210978;0,210575;0,210805;0,21051;0,210383
blocks;5;32;512;1;8;0,0447128;0,0439248;0,0441436;0,0443035;0,0439766;0,0440568
blocks;5;32;512;2;8;0,0866277;0,0860449;0,0861512;0,0860704;0,0861287;0,0858282
blocks;5;32;512;5;8;0,224644;0,224122;0,224437;0,224207;0,223953;0,224111
blocks;5;32;512;10;8;0,422732;0,422359;0,422084;0,422195;0,422212;0,422315
blocks;5;32;1024;1;8;0,0856227;0,0852024;0,0849882;0,0852739;0,0847925;0,0847826
blocks;5;32;1024;2;8;0,173335;0,173064;0,172638;0,172947;0,17253;0,172656
blocks;5;32;1024;5;8;0,440154;0,43958;0,439686;0,439867;0,439432;0,439389
blocks;5;32;1024;10;8;0,827502;0,82713;0,827056;0,827219;0,826772;0,826304
blocks;5;64;32;1;8;0,0068089;0,0065996;0,0066519;0,0063104;0,006244;0,0062214
blocks;5;64;32;2;8;0,0106069;0,0101792;0,0102441;0,0104558;0,0099262;0,0099851
blocks;5;64;32;5;8;0,0226561;0,0225259;0,0221806;0,0221299;0,0221054;0,0222083
blocks;5;64;32;10;8;0,0574654;0,0573315;0,0569852;0,0571886;0,0567552;0,0572109
blocks;5;64;64;1;8;0,0121387;0,0119681;0,0115236;0,0115942;0,0116557;0,0114865
blocks;5;64;64;2;8;0,0223156;0,0221705;0,0219248;0,0219851;0,0216819;0,0214495
blocks;5;64;64;5;8;0,0499194;0,049612;0,0491267;0,0493247;0,0495629;0,0491186
blocks;5;64;64;10;8;0,0955303;0,0951397;0,0952849;0,095283;0,094762;0,0947993
blocks;5;64;256;1;8;0,0439124;0,043333;0,0434505;0,0433671;0,0434879;0,0431544
blocks;5;64;256;2;8;0,0852184;0,0848786;0,0846928;0,0848885;0,0845065;0,0846244
blocks;5;64;256;5;8;0,226372;0,226122;0,225845;0,225941;0,225885;0,225602
blocks;5;64;256;10;8;0,420582;0,420382;0,42026;0,420012;0,419745;0,419148
blocks;5;64;512;1;8;0,0864491;0,085653;0,0858856;0,0858168;0,0857326;0,0858931
blocks;5;64;512;2;8;0,17645;0,176091;0,176104;0,176062;0,175542;0,175654
blocks;5;64;512;5;8;0,426596;0,426018;0,426238;0,426151;0,425662;0,425935
blocks;5;64;512;10;8;0,839682;0,839266;0,839142;0,839317;0,838865;0,839025
blocks;5;64;1024;1;8;0,171915;0,171106;0,171198;0,171389;0,171212;0,170736
blocks;5;64;1024;2;8;0,341505;0,340613;0,340926;0,34065;0,340587;0,340253
blocks;5;64;1024;5;8;0,850734;0,850315;0,849808;0,850051;0,849822;0,850135
blocks;5;64;1024;10;8;1,68011;1,67967;1,67952;1,67953;1,67917;1,67897
blocks;5;256;32;1;8;0,0169512;0,0167892;0,0166177;0,0163673;0,0163623;0,0162676
blocks;5;256;32;2;8;0,0296992;0,0291737;0,0290022;0,0293843;0,029082;0,0288611
blocks;5;256;32;5;8;0,0720309;0,0718704;0,0715009;0,0716752;0,0715367;0,071435
blocks;5;256;32;10;8;0,151414;0,151116;0,151153;0,151171;0,150904;0,150584
blocks;5;256;64;1;8;0,0325692;0,0323724;0,0320162;0,0322743;0,0317985;0,0322568
blocks;5;256;64;2;8;0,0626663;0,0623704;0,0623348;0,062358;0,0618176;0,0619039
blocks;5;256;64;5;8;0,151156;0,150663;0,150498;0,150877;0,150709;0,150648
blocks;5;256;64;10;8;0,307099;0,3069;0,306794;0,30648;0,306582;0,306155
blocks;5;256;256;1;8;0,153996;0,153298;0,15345;0,153493;0,15323;0,153
blocks;5;256;256;2;8;0,31786;0,3172;0,31731;0,317057;0,316664;0,316954
blocks;5;256;256;5;8;0,75512;0,754695;0,754532;0,754569;0,754391;0,754466
blocks;5;256;256;10;8;1,46833;1,46777;1,4679;1,46764;1,46739;1,46739
blocks;5;256;512;1;8;0,333128;0,332235;0,332143;0,332389;0,331817;0,331912
blocks;5;256;512;2;8;0,656961;0,655958;0,65596;0,656062;0,655523;0,655881
blocks;5;256;512;5;8;1,61278;1,61208;1,61196;1,61189;1,61151;1,61007
blocks;5;256;512;10;8;3,20851;3,20765;3,2078;3,20746;3,20665;3,20646
blocks;5;256;1024;1;8;0,670052;0,668479;0,668552;0,668551;0,667435;0,667467
blocks;5;256;1024;2;8;1,29156;1,2901;1,28993;1,28957;1,28868;1,28858
blocks;5;256;1024;5;8;3,17813;3,17645;3,17667;3,17667;3,17527;3,17514
blocks;5;256;1024;10;8;6,36299;6,36145;6,36126;6,36163;6,36029;6,36017
blocks;5;512;32;1;8;0,028586;0,0283811;0,0280251;0,0282011;0,0278248;0,0275767
blocks;5;512;32;2;8;0,0529003;0,0524068;0,0523462;0,0525779;0,0520504;0,0526382
blocks;5;512;32;5;8;0,127656;0,127293;0,127375;0,127131;0,126811;0,126942
blocks;5;512;32;10;8;0,260054;0,259321;0,259817;0,259542;0,259264;0,259252
blocks;5;512;64;1;8;0,0583567;0,0577215;0,0574882;0,0578017;0,0580436;0,0574302
blocks;5;512;64;2;8;0,115765;0,115488;0,115126;0,115233;0,115182;0,114794
blocks;5;512;64;5;8;0,273506;0,272949;0,273016;0,273122;0,272538;0,272957
blocks;5;512;64;10;8;0,544926;0,544524;0,544572;0,54437;0,544323;0,54436
blocks;5;512;256;1;8;0,276755;0,275881;0,276035;0,275859;0,275816;0,275478
blocks;5;512;256;2;8;0,532287;0,531236;0,531245;0,53149;0,530237;0,530473
blocks;5;512;256;5;8;1,30291;1,30221;1,30206;1,30194;1,30166;1,30149
blocks;5;512;256;10;8;2,51654;2,51583;2,51512;2,51564;2,51526;2,51508
blocks;5;512;512;1;8;0,61257;0,611071;0,611253;0,610847;0,610434;0,610518
blocks;5;512;512;2;8;1,18776;1,18622;1,18629;1,1862;1,1851;1,18491
blocks;5;512;512;5;8;2,96714;2,96562;2,96573;2,96542;2,96537;2,96498
blocks;5;512;512;10;8;5,83617;5,83486;5,83454;5,83451;5,83431;5,83403
blocks;5;512;1024;1;8;1,28737;1,28609;1,28582;1,28532;1,28509;1,28399
blocks;5;512;1024;2;8;2,56093;2,55901;2,55949;2,55918;2,55832;2,55868
blocks;5;512;1024;5;8;6,37105;6,36978;6,36939;6,36916;6,36768;6,36776
blocks;5;512;1024;10;8;12,5392;12,5371;12,5374;12,5377;12,5365;12,5351
blocks;5;1024;32;1;8;0,0453898;0,0449618;0,0439874;0,044214;0,0449108;0,0443499
blocks;5;1024;32;2;8;0,0869306;0,0863531;0,0862464;0,0866499;0,0863041;0,0861074
blocks;5;1024;32;5;8;0,227516;0,226746;0,227125;0,226852;0,227079;0,226753
blocks;5;1024;32;10;8;0,424143;0,423736;0,423679;0,423774;0,423294;0,42321
blocks;5;1024;64;1;8;0,104952;0,104233;0,10401;0,10392;0,10437;0,104244
blocks;5;1024;64;2;8;0,203752;0,203216;0,203116;0,203012;0,202915;0,203127
blocks;5;1024;64;5;8;0,498004;0,497505;0,497276;0,497302;0,496817;0,497107
blocks;5;1024;64;10;8;0,998671;0,998086;0,997782;0,998244;0,997686;0,997772
blocks;5;1024;256;1;8;0,469118;0,46756;0,467571;0,467801;0,467261;0,467452
blocks;5;1024;256;2;8;0,954309;0,953016;0,952541;0,952711;0,951252;0,952095
blocks;5;1024;256;5;8;2,32166;2,32002;2,32035;2,31984;2,3192;2,31962
blocks;5;1024;256;10;8;4,64796;4,64645;4,64638;4,64664;4,64622;4,6461
blocks;5;1024;512;1;8;1,01753;1,01578;1,01624;1,01596;1,01527;1,01483
blocks;5;1024;512;2;8;2,03643;2,03519;2,03438;2,03463;2,03368;2,03407
blocks;5;1024;512;5;8;4,98112;4,97913;4,97971;4,97932;4,97902;4,97851
blocks;5;1024;512;10;8;9,99673;9,99477;9,99545;9,99491;9,99417;9,99406
blocks;5;1024;1024;1;8;2,3648;2,36208;2,36222;2,36158;2,36061;2,36117
blocks;5;1024;1024;2;8;4,65091;4,64819;4,64765;4,64678;4,64503;4,64666
blocks;5;1024;1024;5;8;11,6408;11,6384;11,6375;11,6371;11,6361;11,635
blocks;5;1024;1024;10;8;23,2257;23,2218;23,2219;23,2228;23,22;23,2202
blocks;1;32;32;1;16;0,0057508;0,0055245;;;;
blocks;1;32;32;2;16;0,0057087;0,0054879;;;;
blocks;1;32;32;5;16;0,007239;0,007018;;;;
blocks;1;32;32;10;16;0,0089773;0,0087564;;;;
blocks;1;32;64;1;16;0,006004;0,0057858;;;;
blocks;1;32;64;2;16;0,0067892;0,0065675;;;;
blocks;1;32;64;5;16;0,0098973;0,0096675;;;;
blocks;1;32;64;10;16;0,0145905;0,0143624;;;;
blocks;1;32;256;1;16;0,0080635;0,00782;;;;
blocks;1;32;256;2;16;0,0108897;0,0105998;;;;
blocks;1;32;256;5;16;0,0188596;0,0186203;;;;
blocks;1;32;256;10;16;0,0337787;0,0335388;;;;
blocks;1;32;512;1;16;0,0113611;0,0111304;;;;
blocks;1;32;512;2;16;0,0168378;0,016599;;;;
blocks;1;32;512;5;16;0,0344176;0,0341696;;;;
blocks;1;32;512;10;16;0,0640376;0,0637882;;;;
blocks;1;32;1024;1;16;0,0165637;0,0163182;;;;
blocks;1;32;1024;2;16;0,0286316;0,0283739;;;;
blocks;1;32;1024;5;16;0,0669765;0,0667365;;;;
blocks;1;32;1024;10;16;0,122626;0,122387;;;;
blocks;1;64;32;1;16;0,0055824;0,0053696;;;;
blocks;1;64;32;2;16;0,0068001;0,0065919;;;;
blocks;1;64;32;5;16;0,0091781;0,0089623;;;;
blocks;1;64;32;10;16;0,0131555;0,012944;;;;
blocks;1;64;64;1;16;0,0072349;0,0070196;;;;
blocks;1;64;64;2;16;0,0090495;0,0088346;;;;
blocks;1;64;64;5;16;0,0138648;0,013622;;;;
blocks;1;64;64;10;16;0,0229183;0,0226947;;;;
blocks;1;64;256;1;16;0,0108313;0,0105619;;;;
blocks;1;64;256;2;16;0,0179552;0,0177224;;;;
blocks;1;64;256;5;16;0,0343433;0,034113;;;;
blocks;1;64;256;10;16;0,0657896;0,0655581;;;;
blocks;1;64;512;1;16;0,0182595;0,0179906;;;;
blocks;1;64;512;2;16;0,0288496;0,0285562;;;;
blocks;1;64;512;5;16;0,0641672;0,0639193;;;;
blocks;1;64;512;10;16;0,122981;0,122737;;;;
blocks;1;64;1024;1;16;0,0293439;0,0290703;;;;
blocks;1;64;1024;2;16;0,0527276;0,0523969;;;;
blocks;1;64;1024;5;16;0,125675;0,125389;;;;
blocks;1;64;1024;10;16;0,242739;0,242467;;;;
blocks;1;256;32;1;16;0,0072928;0,0070674;;;;
blocks;1;256;32;2;16;0,0091951;0,008967;;;;
blocks;1;256;32;5;16;0,0152485;0,014987;;;;
blocks;1;256;32;10;16;0,0265914;0,0263702;;;;
blocks;1;256;64;1;16;0,01035;0,0101242;;;;
blocks;1;256;64;2;16;0,0149341;0,0146953;;;;
blocks;1;256;64;5;16;0,0315031;0,0312727;;;;
blocks;1;256;64;10;16;0,0578136;0,0575774;;;;
blocks;1;256;256;1;16;0,0342988;0,0340208;;;;
blocks;1;256;256;2;16;0,0625481;0,0622735;;;;
blocks;1;256;256;5;16;0,150654;0,150347;;;;
blocks;1;256;256;10;16;0,281678;0,281405;;;;
blocks;1;256;512;1;16;0,0677547;0,067415;;;;
blocks;1;256;512;2;16;0,135779;0,135428;;;;
blocks;1;256;512;5;16;0,297447;0,297112;;;;
blocks;1;256;512;10;16;0,559911;0,559566;;;;
blocks;1;256;1024;1;16;0,100091;0,0996384;;;;
blocks;1;256;1024;2;16;0,200263;0,199817;;;;
blocks;1;256;1024;5;16;0,477081;0,47664;;;;
blocks;1;256;1024;10;16;0,92014;0,919659;;;;
blocks;1;512;32;1;16;0,0097305;0,009499;;;;
blocks;1;512;32;2;16;0,0125757;0,01235;;;;
blocks;1;512;32;5;16;0,0234286;0,0231834;;;;
blocks;1;512;32;10;16;0,0441336;0,043889;;;;
blocks;1;512;64;1;16;0,0129442;0,0126988;;;;
blocks;1;512;64;2;16;0,022171;0,0219256;;;;
blocks;1;512;64;5;16;0,0493051;0,0490587;;;;
blocks;1;512;64;10;16;0,0925881;0,0923436;;;;
blocks;1;512;256;1;16;0,0608101;0,0604533;;;;
blocks;1;512;256;2;16;0,11773;0,117326;;;;
blocks;1;512;256;5;16;0,267888;0,267527;;;;
blocks;1;512;256;10;16;0,493186;0,492844;;;;
blocks;1;512;512;1;16;0,121343;0,120903;;;;
blocks;1;512;512;2;16;0,241844;0,241215;;;;
blocks;1;512;512;5;16;0,510066;0,509614;;;;
blocks;1;512;512;10;16;0,936981;0,936522;;;;
blocks;1;512;1024;1;16;0,256868;0,256417;;;;
blocks;1;512;1024;2;16;0,461029;0,460519;;;;
blocks;1;512;1024;5;16;1,0708;1,07036;;;;
blocks;1;512;1024;10;16;2,04654;2,04604;;;;
blocks;1;1024;32;1;16;0,0116449;0,0113992;;;;
blocks;1;1024;32;2;16;0,0186421;0,0184019;;;;
blocks;1;1024;32;5;16;0,0399333;0,039691;;;;
blocks;1;1024;32;10;16;0,0757435;0,0754744;;;;
blocks;1;1024;64;1;16;0,0193599;0,019087;;;;
blocks;1;1024;64;2;16;0,0366069;0,0363376;;;;
blocks;1;1024;64;5;16;0,0835121;0,0832402;;;;
blocks;1;1024;64;10;16;0,162901;0,16263;;;;
blocks;1;1024;256;1;16;0,0907847;0,0903217;;;;
blocks;1;1024;256;2;16;0,176034;0,175562;;;;
blocks;1;1024;256;5;16;0,38169;0,381212;;;;
blocks;1;1024;256;10;16;0,731774;0,731296;;;;
blocks;1;1024;512;1;16;0,228889;0,228315;;;;
blocks;1;1024;512;2;16;0,40529;0,404797;;;;
blocks;1;1024;512;5;16;0,918249;0,917774;;;;
blocks;1;1024;512;10;16;1,77015;1,76971;;;;
blocks;1;1024;1024;1;16;0,428108;0,427393;;;;
blocks;1;1024;1024;2;16;0,801259;0,800618;;;;
blocks;1;1024;1024;5;16;1,85865;1,85798;;;;
blocks;1;1024;1024;10;16;3,64703;3,64636;;;;
blocks;2;32;32;1;16;0,0065103;0,0062021;0,0061483;;;
blocks;2;32;32;2;16;0,0064965;0,0062318;0,0060906;;;
blocks;2;32;32;5;16;0,0083615;0,008142;0,0079439;;;
blocks;2;32;32;10;16;0,0121137;0,011896;0,0118692;;;
blocks;2;32;64;1;16;0,0068066;0,0065803;0,0064205;;;
blocks;2;32;64;2;16;0,008062;0,0078308;0,0077636;;;
blocks;2;32;64;5;16;0,0121609;0,0118957;0,011652;;;
blocks;2;32;64;10;16;0,0211644;0,0208928;0,0207847;;;
blocks;2;32;256;1;16;0,0109196;0,0106875;0,0105005;;;
blocks;2;32;256;2;16;0,0166622;0,0164125;0,0161482;;;
blocks;2;32;256;5;16;0,0354007;0,0351009;0,034992;;;
blocks;2;32;256;10;16;0,0633767;0,0631253;0,0629578;;;
blocks;2;32;512;1;16;0,018372;0,0181032;0,0178195;;;
blocks;2;32;512;2;16;0,028368;0,0281174;0,0279017;;;
blocks;2;32;512;5;16;0,0654472;0,0651933;0,0650148;;;
blocks;2;32;512;10;16;0,123376;0,123124;0,122924;;;
blocks;2;32;1024;1;16;0,0278414;0,0275638;0,0273133;;;
blocks;2;32;1024;2;16;0,0508392;0,0505575;0,0503225;;;
blocks;2;32;1024;5;16;0,128914;0,128567;0,128454;;;
blocks;2;32;1024;10;16;0,234912;0,23459;0,234615;;;
blocks;2;64;32;1;16;0,0065696;0,0063487;0,0061072;;;
blocks;2;64;32;2;16;0,0078387;0,0075958;0,007473;;;
blocks;2;64;32;5;16;0,0118467;0,0116258;0,0113769;;;
blocks;2;64;32;10;16;0,0177456;0,0175177;0,0173322;;;
blocks;2;64;64;1;16;0,008409;0,0081728;0,007954;;;
blocks;2;64;64;2;16;0,010635;0,0103541;0,0102654;;;
blocks;2;64;64;5;16;0,0186017;0,018372;0,0181581;;;
blocks;2;64;64;10;16;0,0327849;0,0325182;0,0323468;;;
blocks;2;64;256;1;16;0,0215046;0,0212044;0,0210025;;;
blocks;2;64;256;2;16;0,0287387;0,0284706;0,0282776;;;
blocks;2;64;256;5;16;0,0632083;0,0629582;0,0627584;;;
blocks;2;64;256;10;16;0,124014;0,123764;0,123573;;;
blocks;2;64;512;1;16;0,0285844;0,0283018;0,0281354;;;
blocks;2;64;512;2;16;0,0520058;0,0516972;0,0515145;;;
blocks;2;64;512;5;16;0,122675;0,122341;0,122252;;;
blocks;2;64;512;10;16;0,250106;0,249823;0,249773;;;
blocks;2;64;1024;1;16;0,053486;0,0531521;0,0529364;;;
blocks;2;64;1024;2;16;0,102772;0,10239;0,102295;;;
blocks;2;64;1024;5;16;0,25078;0,250448;0,250278;;;
blocks;2;64;1024;10;16;0,478957;0,478556;0,478443;;;
blocks;2;256;32;1;16;0,0091311;0,0088983;0,008667;;;
blocks;2;256;32;2;16;0,0129123;0,0126731;0,0124636;;;
blocks;2;256;32;5;16;0,0263199;0,0260895;0,0258965;;;
blocks;2;256;32;10;16;0,0450482;0,0448158;0,0446262;;;
blocks;2;256;64;1;16;0,0176366;0,0173913;0,0170651;;;
blocks;2;256;64;2;16;0,0232033;0,0229275;0,0229036;;;
blocks;2;256;64;5;16;0,0503934;0,0501184;0,0500181;;;
blocks;2;256;64;10;16;0,0972325;0,096987;0,0968248;;;
blocks;2;256;256;1;16;0,0506045;0,0502226;0,0500445;;;
blocks;2;256;256;2;16;0,0956674;0,0952707;0,0952118;;;
blocks;2;256;256;5;16;0,23202;0,231664;0,231442;;;
blocks;2;256;256;10;16;0,442867;0,442496;0,442361;;;
blocks;2;256;512;1;16;0,103219;0,102644;0,102499;;;
blocks;2;256;512;2;16;0,198289;0,197693;0,197431;;;
blocks;2;256;512;5;16;0,479164;0,478617;0,478574;;;
blocks;2;256;512;10;16;0,925565;0,924881;0,924779;;;
blocks;2;256;1024;1;16;0,197156;0,196473;0,196173;;;
blocks;2;256;1024;2;16;0,396961;0,396164;0,396286;;;
blocks;2;256;1024;5;16;0,884344;0,883624;0,883388;;;
blocks;2;256;1024;10;16;1,72898;1,7283;1,72789;;;
blocks;2;512;32;1;16;0,0123091;0,0120638;0,0119816;;;
blocks;2;512;32;2;16;0,0194552;0,0192121;0,0189792;;;
blocks;2;512;32;5;16;0,0422248;0,0419625;0,0418066;;;
blocks;2;512;32;10;16;0,0808945;0,0806563;0,0804824;;;
blocks;2;512;64;1;16;0,0211526;0,0208837;0,0206269;;;
blocks;2;512;64;2;16;0,03746;0,037189;0,0369473;;;
blocks;2;512;64;5;16;0,0862672;0,0859778;0,085806;;;
blocks;2;512;64;10;16;0,166007;0,165658;0,165553;;;
blocks;2;512;256;1;16;0,09283;0,0923821;0,0921722;;;
blocks;2;512;256;2;16;0,179172;0,178722;0,178465;;;
blocks;2;512;256;5;16;0,424495;0,424038;0,424022;;;
blocks;2;512;256;10;16;0,795095;0,794643;0,794456;;;
blocks;2;512;512;1;16;0,187125;0,186433;0,186164;;;
blocks;2;512;512;2;16;0,365084;0,364393;0,36417;;;
blocks;2;512;512;5;16;0,830084;0,829401;0,829169;;;
blocks;2;512;512;10;16;1,60084;1,60009;1,60002;;;
blocks;2;512;1024;1;16;0,382268;0,381444;0,381407;;;
blocks;2;512;1024;2;16;0,742689;0,741845;0,741867;;;
blocks;2;512;1024;5;16;1,74569;1,74506;1,74467;;;
blocks;2;512;1024;10;16;3,47474;3,47402;3,47334;;;
blocks;2;1024;32;1;16;0,019128;0,0188517;0,0185426;;;
blocks;2;1024;32;2;16;0,0334687;0,0331559;0,0328656;;;
blocks;2;1024;32;5;16;0,0750608;0,074781;0,0745828;;;
blocks;2;1024;32;10;16;0,147574;0,147254;0,147145;;;
blocks;2;1024;64;1;16;0,0364734;0,0361395;0,0359723;;;
blocks;2;1024;64;2;16;0,0662105;0,0658193;0,0657426;;;
blocks;2;1024;64;5;16;0,157104;0,156739;0,156554;;;
blocks;2;1024;64;10;16;0,308509;0,30814;0,307814;;;
blocks;2;1024;256;1;16;0,156409;0,155725;0,15545;;;
blocks;2;1024;256;2;16;0,29915;0,298375;0,29844;;;
blocks;2;1024;256;5;16;0,701429;0,700662;0,700438;;;
blocks;2;1024;256;10;16;1,36615;1,36546;1,36519;;;
blocks;2;1024;512;1;16;0,34607;0,345377;0,345142;;;
blocks;2;1024;512;2;16;0,663995;0,663315;0,663112;;;
blocks;2;1024;512;5;16;1,55679;1,55591;1,55596;;;
blocks;2;1024;512;10;16;3,00453;3,00372;3,00336;;;
blocks;2;1024;1024;1;16;0,689302;0,688208;0,687918;;;
blocks;2;1024;1024;2;16;1,3296;1,32828;1,32777;;;
blocks;2;1024;1024;5;16;3,20096;3,19936;3,19885;;;
blocks;2;1024;1024;10;16;6,33372;6,3321;6,3313;;;
blocks;5;32;32;1;16;0,0093032;0,0089697;0,0076813;0,0090683;0,0085463;0,0077006
blocks;5;32;32;2;16;0,0101252;0,0098984;0,0097849;0,0096613;0,0095529;0,0090101
blocks;5;32;32;5;16;0,0152276;0,0146237;0,0147448;0,0149823;0,0144978;0,0143727
blocks;5;32;32;10;16;0,0254813;0,024716;0,0247658;0,024647;0,0249092;0,0247884
blocks;5;32;64;1;16;0,010337;0,0098242;0,0101051;0,0099553;0,0095591;0,009531
blocks;5;32;64;2;16;0,0146672;0,0142654;0,0141261;0,0142658;0,0138257;0,0136687
blocks;5;32;64;5;16;0,0292256;0,0289818;0,0283858;0,0287404;0,0285813;0,0283784
blocks;5;32;64;10;16;0,0547755;0,0543398;0,0541886;0,0541787;0,0538473;0,0544815
blocks;5;32;256;1;16;0,0270362;0,0267654;0,0262586;0,0265941;0,0264137;0,0261423
blocks;5;32;256;2;16;0,0492574;0,0488262;0,0484341;0,0488079;0,0484619;0,0484718
blocks;5;32;256;5;16;0,112038;0,111426;0,111563;0,111543;0,111377;0,111321
blocks;5;32;256;10;16;0,220486;0,220236;0,220063;0,219911;0,219481;0,219374
blocks;5;32;512;1;16;0,0485341;0,0480505;0,0478583;0,0482448;0,0478105;0,047407
blocks;5;32;512;2;16;0,0921964;0,0919056;0,0913607;0,0916362;0,0914404;0,0912206
blocks;5;32;512;5;16;0,212415;0,211773;0,211916;0,212081;0,21151;0,211489
blocks;5;32;512;10;16;0,37156;0,370933;0,370773;0,37086;0,371023;0,370507
blocks;5;32;1024;1;16;0,0944032;0,0938292;0,0937674;0,0935849;0,0937698;0,093396
blocks;5;32;1024;2;16;0,182463;0,181997;0,182101;0,181682;0,181726;0,181607
blocks;5;32;1024;5;16;0,382382;0,381776;0,381748;0,381431;0,381522;0,381409
blocks;5;32;1024;10;16;0,695714;0,695155;0,694825;0,695019;0,695093;0,694506
blocks;5;64;32;1;16;0,0091547;0,0087992;0,0082727;0,0085187;0,0084782;0,0083264
blocks;5;64;32;2;16;0,0124698;0,0119818;0,0121165;0,0119877;0,0119616;0,0119357
blocks;5;64;32;5;16;0,0225081;0,0220346;0,0216512;0,0220725;0,0220158;0,0216591
blocks;5;64;32;10;16;0,0391993;0,0387326;0,038884;0,0387365;0,0383756;0,0385203
blocks;5;64;64;1;16;0,0136937;0,0133355;0,0130562;0,013068;0,0131491;0,0129544
blocks;5;64;64;2;16;0,0217656;0,0211561;0,0210941;0,0212933;0,0211849;0,0208252
blocks;5;64;64;5;16;0,0467474;0,0460336;0,0464707;0,0462433;0,0458818;0,0456182
blocks;5;64;64;10;16;0,0867552;0,0861935;0,0858619;0,0862746;0,0859468;0,0858943
blocks;5;64;256;1;16;0,0465171;0,0462343;0,0459159;0,0461278;0,0459348;0,0456053
blocks;5;64;256;2;16;0,0890204;0,088427;0,088563;0,088591;0,0885992;0,0877572
blocks;5;64;256;5;16;0,209718;0,209239;0,209224;0,209048;0,209155;0,208487
blocks;5;64;256;10;16;0,365696;0,365388;0,365342;0,365016;0,365122;0,364893
blocks;5;64;512;1;16;0,0896846;0,089207;0,089032;0,0891897;0,0890108;0,0887476
blocks;5;64;512;2;16;0,180866;0,180296;0,180069;0,179975;0,180319;0,179925
blocks;5;64;512;5;16;0,374921;0,374196;0,374375;0,374013;0,374546;0,373851
blocks;5;64;512;10;16;0,697074;0,696401;0,696233;0,696483;0,696435;0,696186
blocks;5;64;1024;1;16;0,185876;0,185214;0,185192;0,184892;0,184977;0,185326
blocks;5;64;1024;2;16;0,31388;0,313181;0,312956;0,313027;0,313201;0,312745
blocks;5;64;1024;5;16;0,710306;0,709602;0,709326;0,709566;0,709408;0,709371
blocks;5;64;1024;10;16;1,3387;1,33816;1,33777;1,33789;1,33774;1,33736
blocks;5;256;32;1;16;0,0167946;0,0164931;0,0163619;0,0160466;0,0157316;0,0156371
blocks;5;256;32;2;16;0,0274845;0,0271196;0,0268606;0,0271048;0,0268205;0,0265175
blocks;5;256;32;5;16;0,0618297;0,0612526;0,0611531;0,0612504;0,0611537;0,0609799
blocks;5;256;32;10;16;0,11532;0,114885;0,114506;0,114835;0,114895;0,113996
blocks;5;256;64;1;16;0,0307306;0,0302338;0,0301818;0,0302026;0,0298078;0,030359
blocks;5;256;64;2;16;0,0541288;0,0536917;0,0537096;0,0533634;0,0535596;0,0537035
