strategy;nFotogramas;width;height;ns;nProcs;total_time;frame_0_time;frame_1_time;frame_2_time;frame_3_time;frame_4_time
rows;2;256;256;5;16;0,212209;0,212138;0,212209;;;
rows;2;256;256;10;16;0,415882;0,415882;0,41538;;;
rows;2;256;512;1;16;0,09334;0,0889896;0,09334;;;
rows;2;256;512;2;16;0,181789;0,181789;0,170597;;;
rows;2;256;512;5;16;0,430675;0,413307;0,430675;;;
rows;2;256;512;10;16;0,853919;0,853171;0,853919;;;
rows;2;256;1024;1;16;0,195128;0,195128;0,18224;;;
rows;2;256;1024;2;16;0,379118;0,379118;0,349924;;;
rows;2;256;1024;5;16;0,909493;0,909493;0,856679;;;
rows;2;256;1024;10;16;1,75767;1,75767;1,73057;;;
rows;2;512;32;1;16;0,0099533;0,0085917;0,0099533;;;
rows;2;512;32;2;16;0,0164917;0,0164917;0,0153189;;;
rows;2;512;32;5;16;0,0402672;0,0402672;0,0381002;;;
rows;2;512;32;10;16;0,0753169;0,0753169;0,0719102;;;
rows;2;512;64;1;16;0,0218348;0,017572;0,0218348;;;
rows;2;512;64;2;16;0,0326643;0,0326643;0,0322683;;;
rows;2;512;64;5;16;0,0872889;0,0872889;0,0809818;;;
rows;2;512;64;10;16;0,153841;0,152945;0,153841;;;
rows;2;512;256;1;16;0,0779916;0,0728448;0,0779916;;;
rows;2;512;256;2;16;0,152264;0,150992;0,152264;;;
rows;2;512;256;5;16;0,339488;0,339488;0,329687;;;
rows;2;512;256;10;16;0,716622;0,715719;0,716622;;;
rows;2;512;512;1;16;0,168854;0,168854;0,165304;;;
rows;2;512;512;2;16;0,341281;0,329956;0,341281;;;
rows;2;512;512;5;16;0,821507;0,821507;0,788132;;;
rows;2;512;512;10;16;1,63405;1,61519;1,63405;;;
rows;2;512;1024;1;16;0,366899;0,357079;0,366899;;;
rows;2;512;1024;2;16;0,713051;0,688396;0,713051;;;
rows;2;512;1024;5;16;1,67021;1,67021;1,65465;;;
rows;2;512;1024;10;16;3,42749;3,42749;3,27692;;;
rows;2;1024;32;1;16;0,015789;0,015789;0,0141149;;;
rows;2;1024;32;2;16;0,0265256;0,0265256;0,0262995;;;
rows;2;1024;32;5;16;0,0653662;0,0653662;0,0615484;;;
rows;2;1024;32;10;16;0,12842;0,12842;0,126209;;;
rows;2;1024;64;1;16;0,0386953;0,0307328;0,0386953;;;
rows;2;1024;64;2;16;0,0599056;0,0599056;0,0547921;;;
rows;2;1024;64;5;16;0,150385;0,150385;0,145526;;;
rows;2;1024;64;10;16;0,273809;0,266764;0,273809;;;
rows;2;1024;256;1;16;0,135955;0,134328;0,135955;;;
rows;2;1024;256;2;16;0,262028;0,262028;0,252561;;;
rows;2;1024;256;5;16;0,621569;0,621569;0,604153;;;
rows;2;1024;256;10;16;1,23845;1,23845;1,21496;;;
rows;2;1024;512;1;16;0,297979;0,297979;0,294791;;;
rows;2;1024;512;2;16;0,577992;0,558332;0,577992;;;
rows;2;1024;512;5;16;1,38855;1,38855;1,37857;;;
rows;2;1024;512;10;16;2,75286;2,75286;2,70902;;;
rows;2;1024;1024;1;16;0,676887;0,676887;0,669235;;;
rows;2;1024;1024;2;16;1,35723;1,3561;1,35723;;;
rows;2;1024;1024;5;16;3,34549;3,29278;3,34549;;;
rows;2;1024;1024;10;16;6,69866;6,67727;6,69866;;;
rows;5;32;32;1;16;0,0023769;0,0020337;0,0023769;0,0022947;0,0022911;0,0023603
rows;5;32;32;2;16;0,0055123;0,0036019;0,0039625;0,0055123;0,0038195;0,0044951
rows;5;32;32;5;16;0,009961;0,009961;0,0087242;0,0085525;0,0088941;0,0091276
rows;5;32;32;10;16;0,0182974;0,0182974;0,0157846;0,0180831;0,017214;0,0173438
rows;5;32;64;1;16;0,006467;0,0039207;0,0045424;0,006467;0,0045868;0,0055053
rows;5;32;64;2;16;0,0090011;0,0062605;0,0076756;0,0090011;0,0075925;0,007175
rows;5;32;64;5;16;0,0222677;0,0141141;0,0172961;0,0222677;0,0196742;0,0174418
rows;5;32;64;10;16;0,0432704;0,0291904;0,0346723;0,0347648;0,0432704;0,0335037
rows;5;32;256;1;16;0,0195265;0,0117421;0,0155084;0,0194534;0,0154346;0,0195265
rows;5;32;256;2;16;0,0305369;0,0236513;0,0263912;0,0305369;0,0279933;0,0284072
rows;5;32;256;5;16;0,0920074;0,0566514;0,0647086;0,0920074;0,0708436;0,0720141
rows;5;32;256;10;16;0,139704;0,105066;0,139504;0,139704;0,130841;0,130362
rows;5;32;512;1;16;0,0311575;0,0272996;0,0285508;0,0311575;0,0308213;0,0304357
rows;5;32;512;2;16;0,0712544;0,0477065;0,0708899;0,0712544;0,0627461;0,0617889
rows;5;32;512;5;16;0,140291;0,119074;0,13238;0,118718;0,140265;0,140291
rows;5;32;512;10;16;0,277954;0,22791;0,258165;0,274755;0,277925;0,277954
rows;5;32;1024;1;16;0,0562916;0,0483053;0,0515391;0,0503714;0,0525589;0,0562916
rows;5;32;1024;2;16;0,12015;0,101674;0,100344;0,12015;0,115196;0,114288
rows;5;32;1024;5;16;0,289023;0,241122;0,269704;0,284956;0,289023;0,27215
rows;5;32;1024;10;16;0,549154;0,466666;0,535082;0,547774;0,513948;0,549154
rows;5;64;32;1;16;0,0044082;0,0031155;0,0036148;0,0044082;0,0036821;0,0038949
rows;5;64;32;2;16;0,0083825;0,0052243;0,00625;0,0083825;0,0065695;0,0063034
rows;5;64;32;5;16;0,017417;0,0117443;0,0153278;0,017417;0,015424;0,0141934
rows;5;64;32;10;16;0,035029;0,024236;0,0283623;0,035029;0,0312519;0,0317255
rows;5;64;64;1;16;0,0114449;0,0058953;0,00661;0,0114127;0,0114449;0,007075
rows;5;64;64;2;16;0,0186769;0,0114249;0,0128155;0,0186769;0,0135026;0,018076
rows;5;64;64;5;16;0,0406429;0,0280134;0,0360991;0,0356019;0,0312408;0,0406429
rows;5;64;64;10;16;0,0629232;0,055479;0,0586194;0,0629232;0,0576644;0,0583947
rows;5;64;256;1;16;0,0378585;0,0225688;0,0284262;0,0378585;0,0286881;0,0266748
rows;5;64;256;2;16;0,0591132;0,0443042;0,0562583;0,0591132;0,0558447;0,054014
rows;5;64;256;5;16;0,143639;0,108058;0,140239;0,134294;0,143639;0,136289
rows;5;64;256;10;16;0,275491;0,221141;0,268677;0,275491;0,267883;0,264273
rows;5;64;512;1;16;0,060427;0,0474651;0,0547617;0,060427;0,0580177;0,0584059
rows;5;64;512;2;16;0,114861;0,0947604;0,106839;0,111056;0,114861;0,106861
rows;5;64;512;5;16;0,283895;0,232225;0,263672;0,265035;0,257761;0,283895
rows;5;64;512;10;16;0,545257;0,455525;0,536677;0,527082;0,545257;0,533991
rows;5;64;1024;1;16;0,119986;0,091361;0,11022;0,111533;0,112888;0,119986
rows;5;64;1024;2;16;0,235963;0,196086;0,222591;0,222714;0,218208;0,235963
rows;5;64;1024;5;16;0,548576;0,475653;0,533531;0,548576;0,536184;0,53798
rows;5;64;1024;10;16;1,10061;0,916208;1,06459;1,08207;1,10061;1,06418
rows;5;256;32;1;16;0,0144854;0,0119092;0,0107655;0,011036;0,0108942;0,0144854
rows;5;256;32;2;16;0,0273826;0,0149077;0,02115;0,0209515;0,0210623;0,0273826
rows;5;256;32;5;16;0,0533445;0,0372478;0,0492539;0,0523609;0,0533445;0,0513127
rows;5;256;32;10;16;0,111449;0,0797397;0,111449;0,092158;0,101974;0,08861
rows;5;256;64;1;16;0,0252982;0,0175035;0,0219016;0,0252982;0,0200475;0,0197976
rows;5;256;64;2;16;0,0374218;0,0323928;0,0372832;0,0368304;0,0367905;0,0374218
rows;5;256;64;5;16;0,107153;0,0822536;0,103704;0,106642;0,107153;0,102976
rows;5;256;64;10;16;0,196513;0,163314;0,191542;0,196513;0,183848;0,193692
rows;5;256;256;1;16;0,108775;0,0832976;0,106616;0,108775;0,0941042;0,103008
rows;5;256;256;2;16;0,206014;0,177799;0,185333;0,206014;0,200304;0,20056
rows;5;256;256;5;16;0,50647;0,44071;0,50647;0,475799;0,491753;0,488214
rows;5;256;256;10;16;1,01972;0,848419;0,96591;0,958144;0,987297;1,01972
rows;5;256;512;1;16;0,221408;0,181527;0,2161;0,221408;0,212081;0,218782
rows;5;256;512;2;16;0,442302;0,377685;0,411046;0,417986;0,442302;0,439528
rows;5;256;512;5;16;1,07844;0,914383;1,07756;1,06686;1,07844;1,07152
rows;5;256;512;10;16;2,12366;1,8324;2,1189;2,12222;2,12366;2,0348
rows;5;256;1024;1;16;0,423461;0,358372;0,419127;0,423461;0,414077;0,403496
rows;5;256;1024;2;16;0,837502;0,712463;0,810908;0,837502;0,830021;0,824021
rows;5;256;1024;5;16;2,08741;1,66881;2,03521;2,04501;2,08741;2,04005
rows;5;256;1024;10;16;4,09947;3,46168;4,06139;4,09947;4,09803;4,05489
rows;5;512;32;1;16;0,0201901;0,0150977;0,0184318;0,0201901;0,0198156;0,0194352
rows;5;512;32;2;16;0,0410752;0,0304459;0,0365237;0,0410752;0,0398989;0,0410464
rows;5;512;32;5;16;0,0999315;0,0752355;0,089525;0,0999315;0,0992632;0,0905236
rows;5;512;32;10;16;0,170552;0,148989;0,159158;0,169084;0,170055;0,170552
rows;5;512;64;1;16;0,0462945;0,0327706;0,0372235;0,0462945;0,0379749;0,0442084
rows;5;512;64;2;16;0,0844272;0,0649608;0,0844272;0,0837345;0,0838494;0,070097
rows;5;512;64;5;16;0,192176;0,158807;0,179587;0,192176;0,179321;0,185324
rows;5;512;64;10;16;0,38595;0,309237;0,346646;0,341608;0,38595;0,385814
rows;5;512;256;1;16;0,186944;0,158898;0,177604;0,179344;0,186944;0,17133
rows;5;512;256;2;16;0,363375;0,294264;0,338547;0,330339;0,343091;0,363375
rows;5;512;256;5;16;0,881308;0,775404;0,881308;0,840084;0,812582;0,826832
rows;5;512;256;10;16;1,73307;1,44857;1,61033;1,6633;1,73307;1,67624
rows;5;512;512;1;16;0,48396;0,385705;0,378434;0,48396;0,402845;0,405748
rows;5;512;512;2;16;0,815618;0,670434;0,795877;0,815618;0,759763;0,813663
rows;5;512;512;5;16;2,01584;1,77885;1,94004;2,01584;2,01303;1,93127
rows;5;512;512;10;16;3,97089;3,53257;3,87147;3,97089;3,87772;3,8421
rows;5;512;1024;1;16;0,874269;0,754974;0,853773;0,860735;0,874269;0,857322
rows;5;512;1024;2;16;1,73935;1,48303;1,73935;1,65311;1,67624;1,68108
rows;5;512;1024;5;16;4,24615;3,64699;4,20448;4,15862;4,24327;4,24615
rows;5;512;1024;10;16;8,45344;7,21896;8,32094;8,35143;8,45344;8,40257
rows;5;1024;32;1;16;0,0311769;0,0268416;0,0294129;0,0311769;0,0295774;0,0299442
rows;5;1024;32;2;16;0,0676935;0,0530161;0,0676935;0,0608662;0,0601777;0,0624956
rows;5;1024;32;5;16;0,151434;0,12395;0,149463;0,151434;0,149061;0,149045
rows;5;1024;32;10;16;0,313957;0,247935;0,293255;0,313957;0,287687;0,283307
rows;5;1024;64;1;16;0,0784059;0,0569365;0,0771397;0,0672828;0,0723198;0,0784059
rows;5;1024;64;2;16;0,144326;0,116633;0,144326;0,13461;0,140036;0,134236
rows;5;1024;64;5;16;0,35021;0,280441;0,35021;0,34122;0,328865;0,324626
rows;5;1024;64;10;16;0,668784;0,541547;0,660798;0,660136;0,668784;0,6478
rows;5;1024;256;1;16;0,335814;0,271801;0,301467;0,318189;0,332925;0,335814
rows;5;1024;256;2;16;0,628024;0,522539;0,61489;0,61815;0,603245;0,628024
rows;5;1024;256;5;16;1,52234;1,29472;1,52234;1,48211;1,511;1,52221
rows;5;1024;256;10;16;3,06529;2,53116;2,97416;3,04627;2,96582;3,06529
rows;5;1024;512;1;16;0,692916;0,569011;0,692916;0,686156;0,691095;0,677757
rows;5;1024;512;2;16;1,39909;1,16337;1,39909;1,39393;1,35607;1,32435
rows;5;1024;512;5;16;3,38976;2,82921;3,34157;3,2956;3,38976;3,27737
rows;5;1024;512;10;16;6,75896;5,85454;6,75896;6,66747;6,53645;6,56134
rows;5;1024;1024;1;16;1,61967;1,44657;1,61967;1,60789;1,59144;1,55212
rows;5;1024;1024;2;16;3,16722;2,88652;3,13676;3,16722;3,13542;3,15172
rows;5;1024;1024;5;16;7,93341;6,87979;7,73453;7,93341;7,83053;7,78568
rows;5;1024;1024;10;16;15,7912;13,9759;15,6517;15,5178;15,7912;15,493
blocks;1;32;32;1;1;0,0026223;0,0026223;;;;
blocks;1;32;32;2;1;0,0048676;0,0048676;;;;
blocks;1;32;32;5;1;0,0110559;0,0110559;;;;
blocks;1;32;32;10;1;0,0222138;0,0222138;;;;
blocks;1;32;64;1;1;0,0051455;0,0051455;;;;
blocks;1;32;64;2;1;0,0098142;0,0098142;;;;
blocks;1;32;64;5;1;0,0241912;0,0241912;;;;
blocks;1;32;64;10;1;0,0473079;0,0473079;;;;
blocks;1;32;256;1;1;0,0197075;0,0197075;;;;
blocks;1;32;256;2;1;0,0393424;0,0393424;;;;
blocks;1;32;256;5;1;0,0972318;0,0972318;;;;
blocks;1;32;256;10;1;0,19642;0,19642;;;;
blocks;1;32;512;1;1;0,0394308;0,0394308;;;;
blocks;1;32;512;2;1;0,0788902;0,0788902;;;;
blocks;1;32;512;5;1;0,195921;0,195921;;;;
blocks;1;32;512;10;1;0,39083;0,39083;;;;
blocks;1;32;1024;1;1;0,0783878;0,0783878;;;;
blocks;1;32;1024;2;1;0,156007;0,156007;;;;
blocks;1;32;1024;5;1;0,386176;0,386176;;;;
blocks;1;32;1024;10;1;0,783877;0,783877;;;;
blocks;1;64;32;1;1;0,0042434;0,0042434;;;;
blocks;1;64;32;2;1;0,0079459;0,0079459;;;;
blocks;1;64;32;5;1;0,0194538;0,0194538;;;;
blocks;1;64;32;10;1;0,0381096;0,0381096;;;;
blocks;1;64;64;1;1;0,0091614;0,0091614;;;;
blocks;1;64;64;2;1;0,0179766;0,0179766;;;;
blocks;1;64;64;5;1;0,0438089;0,0438089;;;;
blocks;1;64;64;10;1;0,0884367;0,0884367;;;;
blocks;1;64;256;1;1;0,0433431;0,0433431;;;;
blocks;1;64;256;2;1;0,0762629;0,0762629;;;;
blocks;1;64;256;5;1;0,197188;0,197188;;;;
blocks;1;64;256;10;1;0,378099;0,378099;;;;
blocks;1;64;512;1;1;0,0777461;0,0777461;;;;
blocks;1;64;512;2;1;0,155547;0,155547;;;;
blocks;1;64;512;5;1;0,383383;0,383383;;;;
blocks;1;64;512;10;1;0,775494;0,775494;;;;
blocks;1;64;1024;1;1;0,156151;0,156151;;;;
blocks;1;64;1024;2;1;0,32138;0,32138;;;;
blocks;1;64;1024;5;1;0,776028;0,776028;;;;
blocks;1;64;1024;10;1;1,54732;1,54732;;;;
blocks;1;256;32;1;1;0,0131756;0,0131756;;;;
blocks;1;256;32;2;1;0,025456;0,025456;;;;
blocks;1;256;32;5;1;0,0682498;0,0682498;;;;
blocks;1;256;32;10;1;0,126007;0,126007;;;;
blocks;1;256;64;1;1;0,0275234;0,0275234;;;;
blocks;1;256;64;2;1;0,0554025;0,0554025;;;;
blocks;1;256;64;5;1;0,135594;0,135594;;;;
blocks;1;256;64;10;1;0,269274;0,269274;;;;
blocks;1;256;256;1;1;0,139621;0,139621;;;;
blocks;1;256;256;2;1;0,281071;0,281071;;;;
blocks;1;256;256;5;1;0,695205;0,695205;;;;
blocks;1;256;256;10;1;1,36993;1,36993;;;;
blocks;1;256;512;1;1;0,300602;0,300602;;;;
blocks;1;256;512;2;1;0,597729;0,597729;;;;
blocks;1;256;512;5;1;1,47849;1,47849;;;;
blocks;1;256;512;10;1;2,89229;2,89229;;;;
blocks;1;256;1024;1;1;0,600879;0,600879;;;;
blocks;1;256;1024;2;1;1,17412;1,17412;;;;
blocks;1;256;1024;5;1;2,97595;2,97595;;;;
blocks;1;256;1024;10;1;5,86394;5,86394;;;;
blocks;1;512;32;1;1;0,0242462;0,0242462;;;;
blocks;1;512;32;2;1;0,0473247;0,0473247;;;;
blocks;1;512;32;5;1;0,11728;0,11728;;;;
blocks;1;512;32;10;1;0,224864;0,224864;;;;
blocks;1;512;64;1;1;0,0506027;0,0506027;;;;
blocks;1;512;64;2;1;0,100638;0,100638;;;;
blocks;1;512;64;5;1;0,253521;0,253521;;;;
blocks;1;512;64;10;1;0,497139;0,497139;;;;
blocks;1;512;256;1;1;0,233457;0,233457;;;;
blocks;1;512;256;2;1;0,46932;0,46932;;;;
blocks;1;512;256;5;1;1,16482;1,16482;;;;
blocks;1;512;256;10;1;2,3061;2,3061;;;;
blocks;1;512;512;1;1;0,542074;0,542074;;;;
blocks;1;512;512;2;1;1,08193;1,08193;;;;
blocks;1;512;512;5;1;2,66853;2,66853;;;;
blocks;1;512;512;10;1;5,35497;5,35497;;;;
blocks;1;512;1024;1;1;1,16183;1,16183;;;;
blocks;1;512;1024;2;1;2,31023;2,31023;;;;
blocks;1;512;1024;5;1;5,78301;5,78301;;;;
blocks;1;512;1024;10;1;11,5943;11,5943;;;;
blocks;1;1024;32;1;1;0,0400618;0,0400618;;;;
blocks;1;1024;32;2;1;0,0795187;0,0795187;;;;
blocks;1;1024;32;5;1;0,19157;0,19157;;;;
blocks;1;1024;32;10;1;0,383667;0,383667;;;;
blocks;1;1024;64;1;1;0,0950672;0,0950672;;;;
blocks;1;1024;64;2;1;0,185814;0,185814;;;;
blocks;1;1024;64;5;1;0,450339;0,450339;;;;
blocks;1;1024;64;10;1;0,885513;0,885513;;;;
blocks;1;1024;256;1;1;0,426322;0,426322;;;;
blocks;1;1024;256;2;1;0,869359;0,869359;;;;
blocks;1;1024;256;5;1;2,14121;2,14121;;;;
blocks;1;1024;256;10;1;4,15736;4,15736;;;;
blocks;1;1024;512;1;1;0,973578;0,973578;;;;
blocks;1;1024;512;2;1;1,86804;1,86804;;;;
blocks;1;1024;512;5;1;4,667;4,667;;;;
blocks;1;1024;512;10;1;9,25571;9,25571;;;;
blocks;1;1024;1024;1;1;2,17329;2,17329;;;;
blocks;1;1024;1024;2;1;4,31438;4,31438;;;;
blocks;1;1024;1024;5;1;10,6906;10,6906;;;;
blocks;1;1024;1024;10;1;21,3785;21,3785;;;;
blocks;2;32;32;1;1;0,0027935;0,0027935;;;;
blocks;2;32;32;2;1;0,0047766;0,0047766;;;;
blocks;2;32;32;5;1;0,0111064;0,0111064;;;;
blocks;2;32;32;10;1;0,0220305;0,0220305;;;;
blocks;2;32;64;1;1;0,0052755;0,0052755;;;;
blocks;2;32;64;2;1;0,0097494;0,0097494;;;;
blocks;2;32;64;5;1;0,0240988;0,0240988;;;;
blocks;2;32;64;10;1;0,0457868;0,0457868;;;;
blocks;2;32;256;1;1;0,0198068;0,0198068;;;;
blocks;2;32;256;2;1;0,0393012;0,0393012;;;;
blocks;2;32;256;5;1;0,0924766;0,0924766;;;;
blocks;2;32;256;10;1;0,188509;0,188509;;;;
blocks;2;32;512;1;1;0,0394212;0,0394212;;;;
blocks;2;32;512;2;1;0,0747493;0,0747493;;;;
blocks;2;32;512;5;1;0,18775;0,18775;;;;
blocks;2;32;512;10;1;0,370455;0,370455;;;;
blocks;2;32;1024;1;1;0,0739123;0,0739123;;;;
blocks;2;32;1024;2;1;0,147273;0,147273;;;;
blocks;2;32;1024;5;1;0,366005;0,366005;;;;
blocks;2;32;1024;10;1;0,732799;0,732799;;;;
blocks;2;64;32;1;1;0,0039595;0,0039595;;;;
blocks;2;64;32;2;1;0,007655;0,007655;;;;
blocks;2;64;32;5;1;0,0217552;0,0217552;;;;
blocks;2;64;32;10;1;0,0360352;0,0360352;;;;
blocks;2;64;64;1;1;0,0091407;0,0091407;;;;
blocks;2;64;64;2;1;0,0174132;0,0174132;;;;
blocks;2;64;64;5;1;0,0416852;0,0416852;;;;
blocks;2;64;64;10;1;0,0866568;0,0866568;;;;
blocks;2;64;256;1;1;0,0374234;0,0374234;;;;
blocks;2;64;256;2;1;0,0728874;0,0728874;;;;
blocks;2;64;256;5;1;0,184759;0,184759;;;;
blocks;2;64;256;10;1;0,364551;0,364551;;;;
blocks;2;64;512;1;1;0,0747929;0,0747929;;;;
blocks;2;64;512;2;1;0,14859;0,14859;;;;
blocks;2;64;512;5;1;0,366878;0,366878;;;;
blocks;2;64;512;10;1;0,743191;0,743191;;;;
blocks;2;64;1024;1;1;0,158426;0,158426;;;;
blocks;2;64;1024;2;1;0,305437;0,305437;;;;
blocks;2;64;1024;5;1;0,751989;0,751989;;;;
blocks;2;64;1024;10;1;1,48649;1,48649;;;;
blocks;2;256;32;1;1;0,0128836;0,0128836;;;;
blocks;2;256;32;2;1;0,0250486;0,0250486;;;;
blocks;2;256;32;5;1;0,0609479;0,0609479;;;;
blocks;2;256;32;10;1;0,12195;0,12195;;;;
blocks;2;256;64;1;1;0,0266894;0,0266894;;;;
blocks;2;256;64;2;1;0,0528112;0,0528112;;;;
blocks;2;256;64;5;1;0,134123;0,134123;;;;
blocks;2;256;64;10;1;0,258087;0,258087;;;;
blocks;2;256;256;1;1;0,134977;0,134977;;;;
blocks;2;256;256;2;1;0,267691;0,267691;;;;
blocks;2;256;256;5;1;0,662628;0,662628;;;;
blocks;2;256;256;10;1;1,33715;1,33715;;;;
blocks;2;256;512;1;1;0,294936;0,294936;;;;
blocks;2;256;512;2;1;0,588641;0,588641;;;;
blocks;2;256;512;5;1;1,43493;1,43493;;;;
blocks;2;256;512;10;1;2,90198;2,90198;;;;
blocks;2;256;1024;1;1;0,587565;0,587565;;;;
blocks;2;256;1024;2;1;1,16801;1,16801;;;;
blocks;2;256;1024;5;1;2,92528;2,92528;;;;
blocks;2;256;1024;10;1;5,79477;5,79477;;;;
blocks;2;512;32;1;1;0,0234659;0,0234659;;;;
blocks;2;512;32;2;1;0,0451687;0,0451687;;;;
blocks;2;512;32;5;1;0,110932;0,110932;;;;
blocks;2;512;32;10;1;0,224175;0,224175;;;;
blocks;2;512;64;1;1;0,0500963;0,0500963;;;;
blocks;2;512;64;2;1;0,0989895;0,0989895;;;;
blocks;2;512;64;5;1;0,242847;0,242847;;;;
blocks;2;512;64;10;1;0,486434;0,486434;;;;
blocks;2;512;256;1;1;0,234481;0,234481;;;;
blocks;2;512;256;2;1;0,461168;0,461168;;;;
blocks;2;512;256;5;1;1,15405;1,15405;;;;
blocks;2;512;256;10;1;2,31167;2,31167;;;;
blocks;2;512;512;1;1;0,537172;0,537172;;;;
blocks;2;512;512;2;1;1,0863;1,0863;;;;
blocks;2;512;512;5;1;2,64789;2,64789;;;;
blocks;2;512;512;10;1;5,34171;5,34171;;;;
blocks;2;512;1024;1;1;1,17011;1,17011;;;;
blocks;2;512;1024;2;1;2,36822;2,36822;;;;
blocks;2;512;1024;5;1;5,75002;5,75002;;;;
blocks;2;512;1024;10;1;11,4878;11,4878;;;;
blocks;2;1024;32;1;1;0,0411328;0,0411328;;;;
blocks;2;1024;32;2;1;0,0761566;0,0761566;;;;
blocks;2;1024;32;5;1;0,191648;0,191648;;;;
blocks;2;1024;32;10;1;0,385062;0,385062;;;;
blocks;2;1024;64;1;1;0,0941709;0,0941709;;;;
blocks;2;1024;64;2;1;0,181821;0,181821;;;;
blocks;2;1024;64;5;1;0,44554;0,44554;;;;
blocks;2;1024;64;10;1;0,907992;0,907992;;;;
blocks;2;1024;256;1;1;0,429359;0,429359;;;;
blocks;2;1024;256;2;1;0,865619;0,865619;;;;
blocks;2;1024;256;5;1;2,09201;2,09201;;;;
blocks;2;1024;256;10;1;4,2208;4,2208;;;;
blocks;2;1024;512;1;1;0,938855;0,938855;;;;
blocks;2;1024;512;2;1;1,8404;1,8404;;;;
blocks;2;1024;512;5;1;4,63385;4,63385;;;;
blocks;2;1024;512;10;1;9,23129;9,23129;;;;
blocks;2;1024;1024;1;1;2,1962;2,1962;;;;
blocks;2;1024;1024;2;1;4,31762;4,31762;;;;
blocks;2;1024;1024;5;1;10,7632;10,7632;;;;
blocks;2;1024;1024;10;1;21,1107;21,1107;;;;
blocks;5;32;32;1;1;0,0088363;0,0088363;;;;
blocks;5;32;32;2;1;0,0046866;0,0046866;;;;
blocks;5;32;32;5;1;0,0105196;0,0105196;;;;
blocks;5;32;32;10;1;0,0210546;0,0210546;;;;
blocks;5;32;64;1;1;0,0049806;0,0049806;;;;
blocks;5;32;64;2;1;0,0098864;0,0098864;;;;
blocks;5;32;64;5;1;0,0230826;0,0230826;;;;
blocks;5;32;64;10;1;0,0454492;0,0454492;;;;
blocks;5;32;256;1;1;0,020089;0,020089;;;;
blocks;5;32;256;2;1;0,0381483;0,0381483;;;;
blocks;5;32;256;5;1;0,0925347;0,0925347;;;;
blocks;5;32;256;10;1;0,183613;0,183613;;;;
blocks;5;32;512;1;1;0,0375982;0,0375982;;;;
blocks;5;32;512;2;1;0,0740679;0,0740679;;;;
blocks;5;32;512;5;1;0,184379;0,184379;;;;
blocks;5;32;512;10;1;0,373746;0,373746;;;;
blocks;5;32;1024;1;1;0,0749405;0,0749405;;;;
blocks;5;32;1024;2;1;0,147457;0,147457;;;;
blocks;5;32;1024;5;1;0,37756;0,37756;;;;
blocks;5;32;1024;10;1;0,740212;0,740212;;;;
blocks;5;64;32;1;1;0,0040717;0,0040717;;;;
blocks;5;64;32;2;1;0,0077052;0,0077052;;;;
blocks;5;64;32;5;1;0,0187506;0,0187506;;;;
blocks;5;64;32;10;1;0,036461;0,036461;;;;
blocks;5;64;64;1;1;0,0091367;0,0091367;;;;
blocks;5;64;64;2;1;0,0173184;0,0173184;;;;
blocks;5;64;64;5;1;0,0435095;0,0435095;;;;
blocks;5;64;64;10;1;0,0836565;0,0836565;;;;
blocks;5;64;256;1;1;0,0376686;0,0376686;;;;
blocks;5;64;256;2;1;0,0725972;0,0725972;;;;
blocks;5;64;256;5;1;0,183211;0,183211;;;;
blocks;5;64;256;10;1;0,366964;0,366964;;;;
blocks;5;64;512;1;1;0,0777295;0,0777295;;;;
blocks;5;64;512;2;1;0,149712;0,149712;;;;
blocks;5;64;512;5;1;0,371196;0,371196;;;;
blocks;5;64;512;10;1;0,743478;0,743478;;;;
blocks;5;64;1024;1;1;0,156577;0,156577;;;;
blocks;5;64;1024;2;1;0,298272;0,298272;;;;
blocks;5;64;1024;5;1;0,74025;0,74025;;;;
blocks;5;64;1024;10;1;1,48102;1,48102;;;;
blocks;5;256;32;1;1;0,0132381;0,0132381;;;;
blocks;5;256;32;2;1;0,0250822;0,0250822;;;;
blocks;5;256;32;5;1;0,0624483;0,0624483;;;;
blocks;5;256;32;10;1;0,122834;0,122834;;;;
blocks;5;256;64;1;1;0,0272098;0,0272098;;;;
blocks;5;256;64;2;1;0,055166;0,055166;;;;
blocks;5;256;64;5;1;0,129996;0,129996;;;;
blocks;5;256;64;10;1;0,261024;0,261024;;;;
blocks;5;256;256;1;1;0,133403;0,133403;;;;
blocks;5;256;256;2;1;0,269426;0,269426;;;;
blocks;5;256;256;5;1;0,686915;0,686915;;;;
blocks;5;256;256;10;1;1,35758;1,35758;;;;
blocks;5;256;512;1;1;0,29591;0,29591;;;;
blocks;5;256;512;2;1;0,583523;0,583523;;;;
blocks;5;256;512;5;1;1,45908;1,45908;;;;
blocks;5;256;512;10;1;2,88318;2,88318;;;;
blocks;5;256;1024;1;1;0,583381;0,583381;;;;
blocks;5;256;1024;2;1;1,1648;1,1648;;;;
blocks;5;256;1024;5;1;2,88467;2,88467;;;;
blocks;5;256;1024;10;1;5,74838;5,74838;;;;
blocks;5;512;32;1;1;0,0237706;0,0237706;;;;
blocks;5;512;32;2;1;0,0446078;0,0446078;;;;
blocks;5;512;32;5;1;0,11065;0,11065;;;;
blocks;5;512;32;10;1;0,223173;0,223173;;;;
blocks;5;512;64;1;1;0,0493928;0,0493928;;;;
blocks;5;512;64;2;1;0,0998216;0,0998216;;;;
blocks;5;512;64;5;1;0,245736;0,245736;;;;
