strategy;subStrategy;nFotogramas;width;height;ns;nProcs;threadsPorProceso;total_time;frame_0_time;frame_1_time;frame_2_time;frame_3_time;frame_4_time
cols;rows;2;512;1024;3;4;4;0,187768;0,187768;0,185913;;;
cols;rows;2;512;1024;10;4;4;0,586337;0,586337;0,563746;;;
cols;rows;2;1024;32;1;4;4;0,0023731;0,0023302;0,0023731;;;
cols;rows;2;1024;32;3;4;4;0,0055274;0,0052409;0,0055274;;;
cols;rows;2;1024;32;10;4;4;0,0170758;0,0170283;0,0170758;;;
cols;rows;2;1024;256;1;4;4;0,0218275;0,0216474;0,0218275;;;
cols;rows;2;1024;256;3;4;4;0,0612373;0,0612373;0,0577915;;;
cols;rows;2;1024;256;10;4;4;0,202399;0,20086;0,202399;;;
cols;rows;2;1024;512;1;4;4;0,053058;0,0526816;0,053058;;;
cols;rows;2;1024;512;3;4;4;0,155634;0,145659;0,155634;;;
cols;rows;2;1024;512;10;4;4;0,47269;0,469401;0,47269;;;
cols;rows;2;1024;1024;1;4;4;0,136241;0,135387;0,136241;;;
cols;rows;2;1024;1024;3;4;4;0,364916;0,350402;0,364916;;;
cols;rows;2;1024;1024;10;4;4;1,11795;1,11699;1,11795;;;
cols;rows;3;32;32;1;4;4;0,0011022;0,0010205;0,0011022;0,0009771;;
cols;rows;3;32;32;3;4;4;0,0012159;0,0010686;0,0012159;0,0011951;;
cols;rows;3;32;32;10;4;4;0,0027743;0,0022437;0,0026853;0,0027743;;
cols;rows;3;32;256;1;4;4;0,0021514;0,0016419;0,0021514;0,0021416;;
cols;rows;3;32;256;3;4;4;0,0046108;0,0029143;0,0044439;0,0046108;;
cols;rows;3;32;256;10;4;4;0,0131141;0,0071421;0,0130049;0,0131141;;
cols;rows;3;32;512;1;4;4;0,0037648;0,0025135;0,0037648;0,0034856;;
cols;rows;3;32;512;3;4;4;0,0085105;0,0048245;0,0083514;0,0085105;;
cols;rows;3;32;512;10;4;4;0,0274092;0,0142548;0,0256303;0,0274092;;
cols;rows;3;32;1024;1;4;4;0,0082019;0,0051815;0,0082019;0,0063083;;
cols;rows;3;32;1024;3;4;4;0,0171952;0,0088928;0,0154733;0,0171952;;
cols;rows;3;32;1024;10;4;4;0,0582697;0,02954;0,0582697;0,0576154;;
cols;rows;3;256;32;1;4;4;0,0023768;0,0019115;0,0023768;0,0021591;;
cols;rows;3;256;32;3;4;4;0,0036545;0,0022318;0,0034885;0,0036545;;
cols;rows;3;256;32;10;4;4;0,0098986;0,005766;0,0098273;0,0098986;;
cols;rows;3;256;256;1;4;4;0,0125293;0,0084513;0,0125293;0,0125215;;
cols;rows;3;256;256;3;4;4;0,0375971;0,0255675;0,0375971;0,0355503;;
cols;rows;3;256;256;10;4;4;0,12067;0,0861879;0,12067;0,113082;;
cols;rows;3;256;512;1;4;4;0,0245827;0,0160944;0,0235149;0,0245827;;
cols;rows;3;256;512;3;4;4;0,0753589;0,0488282;0,0753589;0,0751885;;
cols;rows;3;256;512;10;4;4;0,240231;0,166558;0,23257;0,240231;;
cols;rows;3;256;1024;1;4;4;0,0448286;0,0253359;0,0448174;0,0448286;;
cols;rows;3;256;1024;3;4;4;0,134336;0,07842;0,134336;0,13254;;
cols;rows;3;256;1024;10;4;4;0,412212;0,258185;0,412212;0,408765;;
cols;rows;3;512;32;1;4;4;0,0024777;0,0018783;0,0024777;0,0024641;;
cols;rows;3;512;32;3;4;4;0,0058321;0,0036833;0,0057034;0,0058321;;
cols;rows;3;512;32;10;4;4;0,0189559;0,0097625;0,0189559;0,018461;;
cols;rows;3;512;256;1;4;4;0,020182;0,012919;0,0198961;0,020182;;
cols;rows;3;512;256;3;4;4;0,0619594;0,0387609;0,0619594;0,0612548;;
cols;rows;3;512;256;10;4;4;0,200487;0,124476;0,200487;0,199162;;
cols;rows;3;512;512;1;4;4;0,051538;0,033138;0,0511161;0,051538;;
cols;rows;3;512;512;3;4;4;0,143755;0,102028;0,133856;0,143755;;
cols;rows;3;512;512;10;4;4;0,424226;0,349762;0,424226;0,413241;;
cols;rows;3;512;1024;1;4;4;0,1025;0,0685519;0,102467;0,1025;;
cols;rows;3;512;1024;3;4;4;0,28483;0,184336;0,28483;0,270157;;
cols;rows;3;512;1024;10;4;4;0,866918;0,631465;0,866918;0,849688;;
cols;rows;3;1024;32;1;4;4;0,0038361;0,0024928;0,0034502;0,0038361;;
cols;rows;3;1024;32;3;4;4;0,0098701;0,0051676;0,0098701;0,0095052;;
cols;rows;3;1024;32;10;4;4;0,0306652;0,016166;0,0269779;0,0306652;;
cols;rows;3;1024;256;1;4;4;0,0365064;0,020582;0,0365064;0,0364927;;
cols;rows;3;1024;256;3;4;4;0,102576;0,0629429;0,0976314;0,102576;;
cols;rows;3;1024;256;10;4;4;0,315303;0,2017;0,315303;0,304134;;
cols;rows;3;1024;512;1;4;4;0,0837348;0,0534893;0,0837348;0,0827075;;
cols;rows;3;1024;512;3;4;4;0,233253;0,151292;0,233253;0,213826;;
cols;rows;3;1024;512;10;4;4;0,692026;0,470613;0,684715;0,692026;;
cols;rows;3;1024;1024;1;4;4;0,203197;0,142083;0,203197;0,195296;;
cols;rows;3;1024;1024;3;4;4;0,515651;0,38468;0,515651;0,506123;;
cols;rows;3;1024;1024;10;4;4;1,61917;1,18586;1,5594;1,61917;;
cols;rows;1;32;32;1;4;8;0,0017956;0,0017956;;;;
cols;rows;1;32;32;3;4;8;0,0018639;0,0018639;;;;
cols;rows;1;32;32;10;4;8;0,0023521;0,0023521;;;;
cols;rows;1;32;256;1;4;8;0,0021604;0,0021604;;;;
cols;rows;1;32;256;3;4;8;0,0028102;0,0028102;;;;
cols;rows;1;32;256;10;4;8;0,0057608;0,0057608;;;;
cols;rows;1;32;512;1;4;8;0,0024696;0,0024696;;;;
cols;rows;1;32;512;3;4;8;0,0047004;0,0047004;;;;
cols;rows;1;32;512;10;4;8;0,0107981;0,0107981;;;;
cols;rows;1;32;1024;1;4;8;0,0038057;0,0038057;;;;
cols;rows;1;32;1024;3;4;8;0,0070237;0,0070237;;;;
cols;rows;1;32;1024;10;4;8;0,0207904;0,0207904;;;;
cols;rows;1;256;32;1;4;8;0,0019535;0,0019535;;;;
cols;rows;1;256;32;3;4;8;0,0027642;0,0027642;;;;
cols;rows;1;256;32;10;4;8;0,0043187;0,0043187;;;;
cols;rows;1;256;256;1;4;8;0,0052124;0,0052124;;;;
cols;rows;1;256;256;3;4;8;0,0125352;0,0125352;;;;
cols;rows;1;256;256;10;4;8;0,0420015;0,0420015;;;;
cols;rows;1;256;512;1;4;8;0,0091402;0,0091402;;;;
cols;rows;1;256;512;3;4;8;0,0241047;0,0241047;;;;
cols;rows;1;256;512;10;4;8;0,109609;0,109609;;;;
cols;rows;1;256;1024;1;4;8;0,0145204;0,0145204;;;;
cols;rows;1;256;1024;3;4;8;0,0437062;0,0437062;;;;
cols;rows;1;256;1024;10;4;8;0,16746;0,16746;;;;
cols;rows;1;512;32;1;4;8;0,0020377;0,0020377;;;;
cols;rows;1;512;32;3;4;8;0,0030395;0,0030395;;;;
cols;rows;1;512;32;10;4;8;0,0066567;0,0066567;;;;
cols;rows;1;512;256;1;4;8;0,0078163;0,0078163;;;;
cols;rows;1;512;256;3;4;8;0,0209278;0,0209278;;;;
cols;rows;1;512;256;10;4;8;0,0605164;0,0605164;;;;
cols;rows;1;512;512;1;4;8;0,017176;0,017176;;;;
cols;rows;1;512;512;3;4;8;0,0465194;0,0465194;;;;
cols;rows;1;512;512;10;4;8;0,169722;0,169722;;;;
cols;rows;1;512;1024;1;4;8;0,0465124;0,0465124;;;;
cols;rows;1;512;1024;3;4;8;0,0972941;0,0972941;;;;
cols;rows;1;512;1024;10;4;8;0,331419;0,331419;;;;
cols;rows;1;1024;32;1;4;8;0,0026191;0,0026191;;;;
cols;rows;1;1024;32;3;4;8;0,00433;0,00433;;;;
cols;rows;1;1024;32;10;4;8;0,0124978;0,0124978;;;;
cols;rows;1;1024;256;1;4;8;0,0141947;0,0141947;;;;
cols;rows;1;1024;256;3;4;8;0,0359613;0,0359613;;;;
cols;rows;1;1024;256;10;4;8;0,120407;0,120407;;;;
cols;rows;1;1024;512;1;4;8;0,0302054;0,0302054;;;;
cols;rows;1;1024;512;3;4;8;0,082029;0,082029;;;;
cols;rows;1;1024;512;10;4;8;0,285854;0,285854;;;;
cols;rows;1;1024;1024;1;4;8;0,0710953;0,0710953;;;;
cols;rows;1;1024;1024;3;4;8;0,197624;0,197624;;;;
cols;rows;1;1024;1024;10;4;8;0,534268;0,534268;;;;
cols;rows;2;32;32;1;4;8;0,001965;0,001949;0,001965;;;
cols;rows;2;32;32;3;4;8;0,0020968;0,0020488;0,0020968;;;
cols;rows;2;32;32;10;4;8;0,0025005;0,0025005;0,0023723;;;
cols;rows;2;32;256;1;4;8;0,0026305;0,0026305;0,0024446;;;
cols;rows;2;32;256;3;4;8;0,0045701;0,0040942;0,0045701;;;
cols;rows;2;32;256;10;4;8;0,0086802;0,0086802;0,0082503;;;
cols;rows;2;32;512;1;4;8;0,0034263;0,0034263;0,0034256;;;
cols;rows;2;32;512;3;4;8;0,0070659;0,0064976;0,0070659;;;
cols;rows;2;32;512;10;4;8;0,0201463;0,01821;0,0201463;;;
cols;rows;2;32;1024;1;4;8;0,0056532;0,0045113;0,0056532;;;
cols;rows;2;32;1024;3;4;8;0,0124426;0,0124426;0,01073;;;
cols;rows;2;32;1024;10;4;8;0,0496053;0,0496053;0,0383168;;;
cols;rows;2;256;32;1;4;8;0,0022491;0,0022129;0,0022491;;;
cols;rows;2;256;32;3;4;8;0,0035878;0,0030231;0,0035878;;;
cols;rows;2;256;32;10;4;8;0,0066095;0,0066095;0,0062733;;;
cols;rows;2;256;256;1;4;8;0,0081407;0,0081189;0,0081407;;;
cols;rows;2;256;256;3;4;8;0,0193668;0,0165391;0,0193668;;;
cols;rows;2;256;256;10;4;8;0,07516;0,07516;0,0703135;;;
cols;rows;2;256;512;1;4;8;0,0159199;0,0159199;0,014404;;;
cols;rows;2;256;512;3;4;8;0,058077;0,058077;0,053839;;;
cols;rows;2;256;512;10;4;8;0,148915;0,148915;0,141816;;;
cols;rows;2;256;1024;1;4;8;0,0399737;0,0399737;0,0345649;;;
cols;rows;2;256;1024;3;4;8;0,0906601;0,0906601;0,0789703;;;
cols;rows;2;256;1024;10;4;8;0,28406;0,280615;0,28406;;;
cols;rows;2;512;32;1;4;8;0,0027259;0,0027259;0,002523;;;
cols;rows;2;512;32;3;4;8;0,0042095;0,0041081;0,0042095;;;
cols;rows;2;512;32;10;4;8;0,0100559;0,0100559;0,0095786;;;
cols;rows;2;512;256;1;4;8;0,0121482;0,0109252;0,0121482;;;
cols;rows;2;512;256;3;4;8;0,0477626;0,0477626;0,0417535;;;
cols;rows;2;512;256;10;4;8;0,116126;0,116126;0,108658;;;
cols;rows;2;512;512;1;4;8;0,0339039;0,0339039;0,0286356;;;
cols;rows;2;512;512;3;4;8;0,0838319;0,0838319;0,0835355;;;
cols;rows;2;512;512;10;4;8;0,316713;0,316713;0,273474;;;
cols;rows;2;512;1024;1;4;8;0,0735121;0,0735121;0,0458546;;;
cols;rows;2;512;1024;3;4;8;0,195375;0,177508;0,195375;;;
cols;rows;2;512;1024;10;4;8;0,509385;0,497306;0,509385;;;
cols;rows;2;1024;32;1;4;8;0,0035081;0,0034346;0,0035081;;;
cols;rows;2;1024;32;3;4;8;0,0079933;0,0079933;0,0073337;;;
cols;rows;2;1024;32;10;4;8;0,0229253;0,0229253;0,0195722;;;
cols;rows;2;1024;256;1;4;8;0,0247958;0,0172533;0,0247958;;;
cols;rows;2;1024;256;3;4;8;0,0720482;0,0556678;0,0720482;;;
cols;rows;2;1024;256;10;4;8;0,236231;0,204616;0,236231;;;
cols;rows;2;1024;512;1;4;8;0,0560396;0,0517132;0,0560396;;;
cols;rows;2;1024;512;3;4;8;0,149774;0,141707;0,149774;;;
cols;rows;2;1024;512;10;4;8;0,479286;0,479286;0,446375;;;
cols;rows;2;1024;1024;1;4;8;0,118927;0,109299;0,118927;;;
cols;rows;2;1024;1024;3;4;8;0,334148;0,330532;0,334148;;;
cols;rows;2;1024;1024;10;4;8;1,08946;0,906547;1,08946;;;
cols;rows;3;32;32;1;4;8;0,0018705;0,0018704;0,0018705;0,0017844;;
cols;rows;3;32;32;3;4;8;0,0021015;0,0020136;0,0019496;0,0021015;;
cols;rows;3;32;32;10;4;8;0,0033348;0,0027344;0,0033348;0,0031972;;
cols;rows;3;32;256;1;4;8;0,0032988;0,0031609;0,002954;0,0032988;;
cols;rows;3;32;256;3;4;8;0,0069274;0,0052539;0,0069274;0,0064938;;
cols;rows;3;32;256;10;4;8;0,0155294;0,0114487;0,0133414;0,0155294;;
cols;rows;3;32;512;1;4;8;0,0049752;0,0036713;0,0049752;0,0040499;;
cols;rows;3;32;512;3;4;8;0,0093555;0,0069437;0,0093555;0,008863;;
cols;rows;3;32;512;10;4;8;0,0391353;0,0270143;0,0227879;0,0391353;;
cols;rows;3;32;1024;1;4;8;0,0072834;0,0058445;0,0072834;0,0058061;;
cols;rows;3;32;1024;3;4;8;0,0193113;0,0130913;0,018923;0,0193113;;
cols;rows;3;32;1024;10;4;8;0,0845556;0,0636147;0,0845556;0,0603359;;
cols;rows;3;256;32;1;4;8;0,0024523;0,0022061;0,0024523;0,0022707;;
cols;rows;3;256;32;3;4;8;0,0043502;0,004087;0,0043502;0,0041629;;
cols;rows;3;256;32;10;4;8;0,0101529;0,008329;0,0095109;0,0101529;;
cols;rows;3;256;256;1;4;8;0,0134521;0,0103614;0,0120393;0,0134521;;
cols;rows;3;256;256;3;4;8;0,0310341;0,0287998;0,0309398;0,0310341;;
cols;rows;3;256;256;10;4;8;0,101404;0,081454;0,0935001;0,101404;;
cols;rows;3;256;512;1;4;8;0,0222645;0,0167921;0,0210518;0,0222645;;
cols;rows;3;256;512;3;4;8;0,086534;0,0576564;0,0722752;0,086534;;
cols;rows;3;256;512;10;4;8;0,231277;0,185505;0,226196;0,231277;;
cols;rows;3;256;1024;1;4;8;0,0491511;0,0377509;0,0491412;0,0491511;;
cols;rows;3;256;1024;3;4;8;0,143086;0,121947;0,143086;0,133539;;
cols;rows;3;256;1024;10;4;8;0,41351;0,291721;0,395017;0,41351;;
cols;rows;3;512;32;1;4;8;0,0036387;0,0036387;0,0031077;0,0033311;;
cols;rows;3;512;32;3;4;8;0,006333;0,0052902;0,006333;0,0059904;;
cols;rows;3;512;32;10;4;8;0,0175643;0,0152859;0,0175643;0,0153426;;
cols;rows;3;512;256;1;4;8;0,0213563;0,015487;0,0192255;0,0213563;;
cols;rows;3;512;256;3;4;8;0,0746797;0,0488923;0,0582214;0,0746797;;
cols;rows;3;512;256;10;4;8;0,19511;0,145958;0,19511;0,182544;;
cols;rows;3;512;512;1;4;8;0,0439876;0,0351569;0,0384329;0,0439876;;
cols;rows;3;512;512;3;4;8;0,131656;0,110382;0,129906;0,131656;;
cols;rows;3;512;512;10;4;8;0,414603;0,288846;0,367887;0,414603;;
cols;rows;3;512;1024;1;4;8;0,100919;0,0800736;0,100919;0,0953087;;
cols;rows;3;512;1024;3;4;8;0,248942;0,183039;0,248942;0,233925;;
cols;rows;3;512;1024;10;4;8;0,793638;0,59685;0,793638;0,778892;;
cols;rows;3;1024;32;1;4;8;0,0047421;0,003781;0,0047421;0,0041745;;
cols;rows;3;1024;32;3;4;8;0,0094438;0,008032;0,0094438;0,0072111;;
cols;rows;3;1024;32;10;4;8;0,0302694;0,0202494;0,0302694;0,023299;;
cols;rows;3;1024;256;1;4;8;0,0384803;0,0384803;0,0321772;0,0338889;;
cols;rows;3;1024;256;3;4;8;0,100748;0,0633793;0,0745079;0,100748;;
cols;rows;3;1024;256;10;4;8;0,323773;0,258001;0,307317;0,323773;;
cols;rows;3;1024;512;1;4;8;0,0819569;0,0599767;0,0819569;0,0802544;;
cols;rows;3;1024;512;3;4;8;0,238424;0,184281;0,238424;0,229433;;
cols;rows;3;1024;512;10;4;8;0,660133;0,452439;0,660133;0,619706;;
cols;rows;3;1024;1024;1;4;8;0,160285;0,148077;0,138599;0,160285;;
cols;rows;3;1024;1024;3;4;8;0,43891;0,351556;0,436156;0,43891;;
cols;rows;3;1024;1024;10;4;8;1,45261;0,981562;1,29638;1,45261;;
cols;rows;1;32;32;1;4;12;0,0031663;0,0031663;;;;
cols;rows;1;32;32;3;4;12;0,0027477;0,0027477;;;;
cols;rows;1;32;32;10;4;12;0,0028502;0,0028502;;;;
cols;rows;1;32;256;1;4;12;0,0028941;0,0028941;;;;
cols;rows;1;32;256;3;4;12;0,0038655;0,0038655;;;;
cols;rows;1;32;256;10;4;12;0,0068438;0,0068438;;;;
cols;rows;1;32;512;1;4;12;0,0032262;0,0032262;;;;
cols;rows;1;32;512;3;4;12;0,005091;0,005091;;;;
cols;rows;1;32;512;10;4;12;0,0112691;0,0112691;;;;
cols;rows;1;32;1024;1;4;12;0,0042552;0,0042552;;;;
cols;rows;1;32;1024;3;4;12;0,0077375;0,0077375;;;;
cols;rows;1;32;1024;10;4;12;0,0234111;0,0234111;;;;
cols;rows;1;256;32;1;4;12;0,0028724;0,0028724;;;;
cols;rows;1;256;32;3;4;12;0,0030364;0,0030364;;;;
cols;rows;1;256;32;10;4;12;0,0049743;0,0049743;;;;
cols;rows;1;256;256;1;4;12;0,0059549;0,0059549;;;;
cols;rows;1;256;256;3;4;12;0,0143394;0,0143394;;;;
cols;rows;1;256;256;10;4;12;0,0341552;0,0341552;;;;
cols;rows;1;256;512;1;4;12;0,0119757;0,0119757;;;;
cols;rows;1;256;512;3;4;12;0,0244692;0,0244692;;;;
cols;rows;1;256;512;10;4;12;0,0738028;0,0738028;;;;
cols;rows;1;256;1024;1;4;12;0,0174753;0,0174753;;;;
cols;rows;1;256;1024;3;4;12;0,047708;0,047708;;;;
cols;rows;1;256;1024;10;4;12;0,169005;0,169005;;;;
cols;rows;1;512;32;1;4;12;0,0030658;0,0030658;;;;
cols;rows;1;512;32;3;4;12;0,0037702;0,0037702;;;;
cols;rows;1;512;32;10;4;12;0,0072586;0,0072586;;;;
cols;rows;1;512;256;1;4;12;0,0076236;0,0076236;;;;
cols;rows;1;512;256;3;4;12;0,0180027;0,0180027;;;;
cols;rows;1;512;256;10;4;12;0,0642032;0,0642032;;;;
cols;rows;1;512;512;1;4;12;0,014833;0,014833;;;;
cols;rows;1;512;512;3;4;12;0,0422519;0,0422519;;;;
cols;rows;1;512;512;10;4;12;0,128417;0,128417;;;;
cols;rows;1;512;1024;1;4;12;0,02749;0,02749;;;;
cols;rows;1;512;1024;3;4;12;0,0833462;0,0833462;;;;
cols;rows;1;512;1024;10;4;12;0,312613;0,312613;;;;
cols;rows;1;1024;32;1;4;12;0,0033703;0,0033703;;;;
cols;rows;1;1024;32;3;4;12;0,0046919;0,0046919;;;;
cols;rows;1;1024;32;10;4;12;0,010656;0,010656;;;;
cols;rows;1;1024;256;1;4;12;0,0112808;0,0112808;;;;
cols;rows;1;1024;256;3;4;12;0,0314022;0,0314022;;;;
cols;rows;1;1024;256;10;4;12;0,0978357;0,0978357;;;;
cols;rows;1;1024;512;1;4;12;0,0233923;0,0233923;;;;
cols;rows;1;1024;512;3;4;12;0,076048;0,076048;;;;
cols;rows;1;1024;512;10;4;12;0,225818;0,225818;;;;
cols;rows;1;1024;1024;1;4;12;0,058821;0,058821;;;;
cols;rows;1;1024;1024;3;4;12;0,150828;0,150828;;;;
cols;rows;1;1024;1024;10;4;12;0,496112;0,496112;;;;
cols;rows;2;32;32;1;4;12;0,002768;0,002768;0,0027437;;;
cols;rows;2;32;32;3;4;12;0,0028013;0,0028013;0,0027704;;;
cols;rows;2;32;32;10;4;12;0,0032231;0,0032231;0,0030806;;;
cols;rows;2;32;256;1;4;12;0,0034562;0,0033039;0,0034562;;;
cols;rows;2;32;256;3;4;12;0,0050701;0,0050701;0,0045196;;;
cols;rows;2;32;256;10;4;12;0,0118304;0,0118304;0,0097208;;;
cols;rows;2;32;512;1;4;12;0,0041876;0,0041876;0,0039588;;;
cols;rows;2;32;512;3;4;12;0,0081231;0,0081231;0,0079956;;;
cols;rows;2;32;512;10;4;12;0,0219562;0,0219562;0,0198451;;;
cols;rows;2;32;1024;1;4;12;0,0055428;0,0055428;0,0054523;;;
cols;rows;2;32;1024;3;4;12;0,0133202;0,0133202;0,0110883;;;
cols;rows;2;32;1024;10;4;12;0,0359243;0,0359243;0,0349338;;;
cols;rows;2;256;32;1;4;12;0,0029538;0,0029443;0,0029538;;;
cols;rows;2;256;32;3;4;12;0,0037423;0,0037423;0,0036884;;;
cols;rows;2;256;32;10;4;12;0,0084972;0,0082985;0,0084972;;;
cols;rows;2;256;256;1;4;12;0,0088013;0,0088013;0,0071408;;;
cols;rows;2;256;256;3;4;12;0,0246437;0,023749;0,0246437;;;
cols;rows;2;256;256;10;4;12;0,0693809;0,0693809;0,0658808;;;
cols;rows;2;256;512;1;4;12;0,017334;0,017334;0,0149244;;;
cols;rows;2;256;512;3;4;12;0,0538545;0,052139;0,0538545;;;
cols;rows;2;256;512;10;4;12;0,14332;0,128622;0,14332;;;
cols;rows;2;256;1024;1;4;12;0,0320706;0,0320706;0,030179;;;
cols;rows;2;256;1024;3;4;12;0,0927718;0,0927718;0,0880399;;;
cols;rows;2;256;1024;10;4;12;0,300543;0,285726;0,300543;;;
cols;rows;2;512;32;1;4;12;0,003603;0,003603;0,0035772;;;
cols;rows;2;512;32;3;4;12;0,0049181;0,0049181;0,0048345;;;
cols;rows;2;512;32;10;4;12;0,0124708;0,0108251;0,0124708;;;
cols;rows;2;512;256;1;4;12;0,0140792;0,0137983;0,0140792;;;
cols;rows;2;512;256;3;4;12;0,0373162;0,0352953;0,0373162;;;
cols;rows;2;512;256;10;4;12;0,111557;0,111557;0,0975604;;;
cols;rows;2;512;512;1;4;12;0,0295377;0,0263865;0,0295377;;;
cols;rows;2;512;512;3;4;12;0,08437;0,0725306;0,08437;;;
cols;rows;2;512;512;10;4;12;0,247742;0,22617;0,247742;;;
cols;rows;2;512;1024;1;4;12;0,0639449;0,0550503;0,0639449;;;
cols;rows;2;512;1024;3;4;12;0,167562;0,159692;0,167562;;;
cols;rows;2;512;1024;10;4;12;0,467931;0,467931;0,46703;;;
cols;rows;2;1024;32;1;4;12;0,0043483;0,0043483;0,0040839;;;
cols;rows;2;1024;32;3;4;12;0,0074909;0,0074909;0,0065418;;;
cols;rows;2;1024;32;10;4;12;0,0184892;0,0156323;0,0184892;;;
cols;rows;2;1024;256;1;4;12;0,0212261;0,0212261;0,0205546;;;
cols;rows;2;1024;256;3;4;12;0,0699316;0,0699316;0,0631818;;;
cols;rows;2;1024;256;10;4;12;0,184032;0,184032;0,172972;;;
cols;rows;2;1024;512;1;4;12;0,0507169;0,0501644;0,0507169;;;
cols;rows;2;1024;512;3;4;12;0,141119;0,141119;0,120109;;;
cols;rows;2;1024;512;10;4;12;0,445183;0,440166;0,445183;;;
cols;rows;2;1024;1024;1;4;12;0,0996437;0,0996437;0,0986389;;;
cols;rows;2;1024;1024;3;4;12;0,333324;0,333324;0,293392;;;
cols;rows;2;1024;1024;10;4;12;0,890052;0,879395;0,890052;;;
cols;rows;3;32;32;1;4;12;0,002757;0,0027558;0,002757;0,002694;;
cols;rows;3;32;32;3;4;12;0,0027211;0,0027211;0,0027096;0,0026904;;
cols;rows;3;32;32;10;4;12;0,0038858;0,0038858;0,003452;0,0034505;;
cols;rows;3;32;256;1;4;12;0,0037608;0,0037608;0,0034491;0,003452;;
cols;rows;3;32;256;3;4;12;0,0061351;0,0048789;0,0060205;0,0061351;;
cols;rows;3;32;256;10;4;12;0,0152343;0,0151241;0,0124477;0,0152343;;
cols;rows;3;32;512;1;4;12;0,0053577;0,0046298;0,0049922;0,0053577;;
cols;rows;3;32;512;3;4;12;0,0093493;0,0089871;0,0090779;0,0093493;;
cols;rows;3;32;512;10;4;12;0,0354308;0,0296334;0,0313311;0,0354308;;
cols;rows;3;32;1024;1;4;12;0,0079401;0,0079401;0,0068263;0,0077362;;
cols;rows;3;32;1024;3;4;12;0,0206361;0,0184656;0,0206361;0,0201037;;
cols;rows;3;32;1024;10;4;12;0,0723562;0,0599288;0,0501117;0,0723562;;
cols;rows;3;256;32;1;4;12;0,0031806;0,0031565;0,0031806;0,0030552;;
cols;rows;3;256;32;3;4;12;0,004692;0,004075;0,0045005;0,004692;;
cols;rows;3;256;32;10;4;12;0,0097048;0,0081146;0,0097048;0,0087097;;
cols;rows;3;256;256;1;4;12;0,0107703;0,0085193;0,0107703;0,0095762;;
cols;rows;3;256;256;3;4;12;0,0330572;0,0282526;0,0330572;0,0305288;;
cols;rows;3;256;256;10;4;12;0,11377;0,0943792;0,11377;0,0923099;;
cols;rows;3;256;512;1;4;12;0,022968;0,022404;0,022968;0,0217309;;
cols;rows;3;256;512;3;4;12;0,0695299;0,0608849;0,0618169;0,0695299;;
cols;rows;3;256;512;10;4;12;0,19864;0,182817;0,19864;0,185103;;
cols;rows;3;256;1024;1;4;12;0,0460602;0,0453368;0,0418028;0,0460602;;
cols;rows;3;256;1024;3;4;12;0,138904;0,0964411;0,138904;0,1334;;
cols;rows;3;256;1024;10;4;12;0,419166;0,338055;0,407785;0,419166;;
cols;rows;3;512;32;1;4;12;0,0039674;0,0037583;0,0039674;0,0037539;;
cols;rows;3;512;32;3;4;12;0,0069964;0,0062867;0,0069964;0,0067404;;
cols;rows;3;512;32;10;4;12;0,0181171;0,0137888;0,0157431;0,0181171;;
cols;rows;3;512;256;1;4;12;0,0177642;0,0145159;0,0142197;0,0177642;;
cols;rows;3;512;256;3;4;12;0,0484077;0,0484077;0,0437165;0,0464548;;
cols;rows;3;512;256;10;4;12;0,14871;0,122343;0,13895;0,14871;;
cols;rows;3;512;512;1;4;12;0,0415218;0,0415218;0,0398801;0,041212;;
cols;rows;3;512;512;3;4;12;0,128672;0,116956;0,118951;0,128672;;
cols;rows;3;512;512;10;4;12;0,34534;0,290067;0,34534;0,340631;;
cols;rows;3;512;1024;1;4;12;0,0961424;0,0834326;0,0961424;0,0937521;;
cols;rows;3;512;1024;3;4;12;0,236562;0,181078;0,225099;0,236562;;
cols;rows;3;512;1024;10;4;12;0,74536;0,564419;0,74536;0,727387;;
cols;rows;3;1024;32;1;4;12;0,0055162;0,0046448;0,0055162;0,0051274;;
cols;rows;3;1024;32;3;4;12;0,0094071;0,0094071;0,0084148;0,00936;;
cols;rows;3;1024;32;10;4;12;0,0304767;0,0304767;0,0303615;0,0294903;;
cols;rows;3;1024;256;1;4;12;0,0331086;0,0249505;0,0304312;0,0331086;;
cols;rows;3;1024;256;3;4;12;0,0968246;0,0828797;0,0968246;0,0818917;;
cols;rows;3;1024;256;10;4;12;0,285202;0,248817;0,283895;0,285202;;
cols;rows;3;1024;512;1;4;12;0,0754809;0,0678671;0,0754809;0,0747523;;
cols;rows;3;1024;512;3;4;12;0,183403;0,1647;0,183403;0,181951;;
cols;rows;3;1024;512;10;4;12;0,638672;0,558784;0,638672;0,637471;;
cols;rows;3;1024;1024;1;4;12;0,162218;0,123631;0,134323;0,162218;;
cols;rows;3;1024;1024;3;4;12;0,424136;0,367096;0,424136;0,402863;;
cols;rows;3;1024;1024;10;4;12;1,40529;1,27225;1,39427;1,40529;;
cols;rows;1;32;32;1;8;4;0,0018802;0,0018802;;;;
cols;rows;1;32;32;3;8;4;0,0018729;0,0018729;;;;
cols;rows;1;32;32;10;8;4;0,0022175;0,0022175;;;;
cols;rows;1;32;256;1;8;4;0,0021433;0,0021433;;;;
cols;rows;1;32;256;3;8;4;0,0038364;0,0038364;;;;
cols;rows;1;32;256;10;8;4;0,006556;0,006556;;;;
